ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00477814,0.00477814,0.0111581,0,0.00638,0.00638,completed
1,malleable,0.00563623,0.00563623,0.0120162,0,0.00638,0.00638,completed
2,malleable,0.0105487,0.0105487,0.0169287,0,0.00638,0.00638,completed
3,malleable,0.0144696,0.0144696,0.0208496,0,0.00638,0.00638,completed
4,malleable,0.0194487,0.0194487,0.0258287,0,0.00638,0.00638,completed
5,malleable,0.0211833,0.0211833,0.0275633,0,0.00638,0.00638,completed
6,malleable,0.0235628,0.0235628,0.0299428,0,0.00638,0.00638,completed
7,malleable,0.0237896,0.0258287,0.0322087,0.00203905,0.00638,0.00841905,completed
8,malleable,0.0260908,0.0275633,0.0339433,0.00147254,0.00638,0.00785254,completed
9,malleable,0.0334431,0.0334431,0.0398231,0,0.00638,0.00638,completed
10,malleable,0.0392006,0.0392006,0.0455806,0,0.00638,0.00638,completed
11,malleable,0.0415928,0.0415928,0.0479728,0,0.00638,0.00638,completed
12,malleable,0.0423264,0.0423264,0.0487064,0,0.00638,0.00638,completed
13,malleable,0.0439402,0.0455806,0.0519606,0.00164034,0.00638,0.00802034,completed
14,malleable,0.0450468,0.0479728,0.0543528,0.00292606,0.00638,0.00930606,completed
15,malleable,0.0486863,0.0487064,0.0550864,2.013e-05,0.00638,0.00640013,completed
16,malleable,0.0502097,0.0519606,0.0583406,0.00175086,0.00638,0.00813086,completed
17,malleable,0.0505482,0.0543528,0.0607328,0.00380459,0.00638,0.0101846,completed
18,malleable,0.0511724,0.0550864,0.0614664,0.003914,0.00638,0.010294,completed
19,malleable,0.0556356,0.0583406,0.0647206,0.002705,0.00638,0.009085,completed
20,malleable,0.0637732,0.0637732,0.0701532,0,0.00638,0.00638,completed
21,malleable,0.0738253,0.0738253,0.0802053,0,0.00638,0.00638,completed
22,malleable,0.07766,0.07766,0.08404,0,0.00638,0.00638,completed
23,malleable,0.0859768,0.0859768,0.0923568,0,0.00638,0.00638,completed
24,malleable,0.0916723,0.0916723,0.0980523,0,0.00638,0.00638,completed
25,malleable,0.0955035,0.0955035,0.101883,0,0.00638,0.00638,completed
26,malleable,0.0966149,0.0966149,0.102995,0,0.00638,0.00638,completed
27,malleable,0.100236,0.100236,0.106616,0,0.00638,0.00638,completed
28,malleable,0.105191,0.105191,0.111571,0,0.00638,0.00638,completed
29,malleable,0.107502,0.107502,0.113882,0,0.00638,0.00638,completed
30,malleable,0.11429,0.11429,0.12067,0,0.00638,0.00638,completed
31,malleable,0.115102,0.115102,0.121482,0,0.00638,0.00638,completed
32,malleable,0.126848,0.126848,0.133228,0,0.00638,0.00638,completed
33,malleable,0.128125,0.128125,0.134505,0,0.00638,0.00638,completed
34,malleable,0.129554,0.129554,0.135934,0,0.00638,0.00638,completed
35,malleable,0.137099,0.137099,0.143479,0,0.00638,0.00638,completed
36,malleable,0.141343,0.141343,0.147723,0,0.00638,0.00638,completed
37,malleable,0.143974,0.143974,0.150354,0,0.00638,0.00638,completed
38,malleable,0.146129,0.146129,0.152509,0,0.00638,0.00638,completed
39,malleable,0.147081,0.147723,0.154103,0.00064185,0.00638,0.00702185,completed
40,malleable,0.153193,0.153193,0.159573,0,0.00638,0.00638,completed
41,malleable,0.155168,0.155168,0.161548,0,0.00638,0.00638,completed
42,malleable,0.155391,0.155391,0.161771,0,0.00638,0.00638,completed
43,malleable,0.155941,0.159573,0.165953,0.00363166,0.00638,0.0100117,completed
44,malleable,0.159331,0.161548,0.167928,0.00221726,0.00638,0.00859726,completed
45,malleable,0.163753,0.163753,0.170133,0,0.00638,0.00638,completed
46,malleable,0.164532,0.165953,0.172333,0.00142033,0.00638,0.00780033,completed
47,malleable,0.164554,0.167928,0.174308,0.00337413,0.00638,0.00975413,completed
48,malleable,0.169246,0.170133,0.176513,0.00088745,0.00638,0.00726745,completed
49,malleable,0.172515,0.172515,0.178895,0,0.00638,0.00638,completed
50,malleable,0.176686,0.176686,0.183066,0,0.00638,0.00638,completed
51,malleable,0.178303,0.178303,0.184683,0,0.00638,0.00638,completed
52,malleable,0.179204,0.179204,0.185584,0,0.00638,0.00638,completed
53,malleable,0.18506,0.18506,0.19144,0,0.00638,0.00638,completed
54,malleable,0.19123,0.19123,0.19761,0,0.00638,0.00638,completed
55,malleable,0.191242,0.191242,0.197622,0,0.00638,0.00638,completed
56,malleable,0.197092,0.197092,0.203472,0,0.00638,0.00638,completed
57,malleable,0.210712,0.210712,0.217092,0,0.00638,0.00638,completed
58,malleable,0.211506,0.211506,0.217886,0,0.00638,0.00638,completed
59,malleable,0.213085,0.213085,0.219465,0,0.00638,0.00638,completed
