Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00594776,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.01232776,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.01499741,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.02137741,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.02834799,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job2
0.03380318,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.03472799,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job2
0.0386211,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job4
0.04018318,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job3
0.045001099999999995,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.04534782,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job5
0.04607189,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.04631117,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job7
0.04722476,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job8
0.051727819999999994,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job5
0.052451889999999994,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job6
0.052691169999999996,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job7
0.05616975,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.05810782,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job8
0.05987485,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job10
0.0620349,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job11
0.06254975,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job9
0.06350021,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job12
0.06386846,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job13
0.06625485,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job10
0.06713294,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job14
0.0684149,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job11
0.06988021,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job12
0.07225843,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job15
0.07263485,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job13
0.07301801,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[1, 2]",job16
0.07430575,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job17
0.0747949,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job14
0.07863843,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job15
0.07939800999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[2],job16
0.07948957,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[2],job18
0.0811749,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job17
0.0830765,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.08566452,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job20
0.08586956999999999,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job18
0.0894565,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[2],job19
0.09069322,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[2],job21
0.09095942,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job22
0.09194564,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job23
0.09204451999999999,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job20
0.09474676,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job24
0.09707322,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job21
0.09733942,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job22
0.09785757,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job25
0.09842451999999999,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job23
0.10345322,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job24
0.10423757,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.10500163,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job26
0.10512938,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.10762751,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job28
0.11051103,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job29
0.11138163,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job26
0.11150937999999999,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job27
0.11192123,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job30
0.11400750999999999,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job28
0.11776162999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job29
0.11830123,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job30
0.12159984,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job31
0.12369737,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.12503261,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job33
0.12640572,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job34
0.12797984,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job31
0.12821683,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job35
0.12973329,2,5,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job36
0.13007737,2,4,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job32
0.13141260999999999,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job33
0.13261792,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job37
0.13435984,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job34
0.13645737000000002,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job35
0.13737497000000004,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job38
0.13779261,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job36
0.14073984000000003,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job37
0.14227484,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job39
0.14375497000000004,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job38
0.14779717,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.14852396,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job41
0.14865484,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job39
0.1488644,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[1, 2]",job42
0.15147218,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job43
0.15417717,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job40
0.15490396,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job41
0.1552444,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job42
0.15551139,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job44
0.15802796,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job45
0.16055717,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job43
0.16189139,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[2],job44
0.16377945,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[2],job46
0.16440796,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job45
0.16989325,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job47
0.17015945,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job46
0.1712279,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job48
0.17627325,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job47
0.17760789999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job48
0.17782941,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job49
0.18288994,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.18420941,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job49
0.18926994,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job50
0.20030893,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job51
0.20361397,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.20481383,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job53
0.20668893,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job51
0.20960638,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[1, 2]",job54
0.20999397,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job52
0.21119383,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job53
0.21348447,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.21598638,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job54
0.21986447,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job55
0.22077702,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job56
0.22433771,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job57
0.22629565,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job58
0.22715702,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job56
0.22896216,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[1, 2]",job59
0.23071771,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job57
0.23084218,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 2]",job60
0.23267564999999998,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job58
0.23534216,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job59
0.23722218,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job60
0.24453505,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job61
0.24841365,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
0.24967823,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job63
0.25091505000000003,0,2,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job61
0.25174883,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[1, 2]",job64
0.25379991,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job65
0.25479365000000004,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job62
0.25524341,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job66
0.25605823,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job63
0.25624934,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job67
0.25812883,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[1, 2]",job64
0.26026042,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job68
0.26117365000000003,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 2]",job65
0.26173437,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job69
0.26243823,1,3,2,InvocationType.INVOKE_JOB_COMPLETED,"[0, 1]",job66
0.26256658,1,4,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job70
0.26378219,2,5,3,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1, 2]",job71
