ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.0082901,0.0082901,0.0146701,0,0.00638,0.00638,completed
1,malleable,0.0111922,0.0111922,0.0175722,0,0.00638,0.00638,completed
2,malleable,0.0137804,0.0137804,0.0201604,0,0.00638,0.00638,completed
3,malleable,0.0177861,0.0177861,0.0241661,-3.46945e-18,0.00638,0.00638,completed
4,malleable,0.0209502,0.0209502,0.0273302,0,0.00638,0.00638,completed
5,malleable,0.0239475,0.0239475,0.0303275,0,0.00638,0.00638,completed
6,malleable,0.0295306,0.0295306,0.0359106,0,0.00638,0.00638,completed
7,malleable,0.0428029,0.0428029,0.0491829,0,0.00638,0.00638,completed
8,malleable,0.0444016,0.0444016,0.0507816,0,0.00638,0.00638,completed
9,malleable,0.0478026,0.0478026,0.0541826,0,0.00638,0.00638,completed
10,malleable,0.0480804,0.0491829,0.0555629,0.00110242,0.00638,0.00748242,completed
11,malleable,0.0496662,0.0507816,0.0571616,0.00111537,0.00638,0.00749537,completed
12,malleable,0.0499204,0.0541826,0.0605626,0.00426221,0.00638,0.0106422,completed
13,malleable,0.0504939,0.0555629,0.0619429,0.00506896,0.00638,0.011449,completed
14,malleable,0.0511955,0.0571616,0.0635416,0.00596607,0.00638,0.0123461,completed
15,malleable,0.0534484,0.0605626,0.0669426,0.00711417,0.00638,0.0134942,completed
16,malleable,0.0547453,0.0619429,0.0683229,0.00719757,0.00638,0.0135776,completed
17,malleable,0.0559863,0.0635416,0.0699216,0.00755526,0.00638,0.0139353,completed
18,malleable,0.0575465,0.0669426,0.0733226,0.00939608,0.00638,0.0157761,completed
19,malleable,0.0596672,0.0683229,0.0747029,0.00865561,0.00638,0.0150356,completed
20,malleable,0.0633371,0.0699216,0.0763016,0.00658445,0.00638,0.0129645,completed
21,malleable,0.0638064,0.0733226,0.0797026,0.00951619,0.00638,0.0158962,completed
22,malleable,0.0676219,0.0747029,0.0810829,0.00708097,0.00638,0.013461,completed
23,malleable,0.0705363,0.0763016,0.0826816,0.00576524,0.00638,0.0121452,completed
24,malleable,0.0716692,0.0797026,0.0860826,0.00803334,0.00638,0.0144133,completed
25,malleable,0.0720753,0.0810829,0.0874629,0.00900757,0.00638,0.0153876,completed
26,malleable,0.075188,0.0826816,0.0890616,0.00749355,0.00638,0.0138736,completed
27,malleable,0.0754419,0.0860826,0.0924626,0.0106407,0.00638,0.0170207,completed
28,malleable,0.0758675,-1,0.0758675,-1,1.07587,0,killed
29,malleable,0.0760685,-1,0.0760685,-1,1.07607,0,killed
30,malleable,0.0760752,-1,0.0760752,-1,1.07608,0,killed
31,malleable,0.0763734,0.0874629,0.0938429,0.0110894,0.00638,0.0174694,completed
32,malleable,0.0764931,-1,0.0764931,-1,1.07649,0,killed
33,malleable,0.0781601,-1,0.0781601,-1,1.07816,0,killed
34,malleable,0.080586,0.0890616,0.0954416,0.0084756,0.00638,0.0148556,completed
35,malleable,0.0809703,-1,0.0809703,-1,1.08097,0,killed
36,malleable,0.0854784,0.0924626,0.0988426,0.00698415,0.00638,0.0133642,completed
37,malleable,0.0865848,0.0938429,0.100223,0.00725807,0.00638,0.0136381,completed
38,malleable,0.0927008,0.0954416,0.101822,0.00274079,0.00638,0.00912079,completed
39,malleable,0.09363,0.0988426,0.105223,0.00521262,0.00638,0.0115926,completed
40,malleable,0.0963953,0.100223,0.106603,0.00382756,0.00638,0.0102076,completed
41,malleable,0.0973816,0.101822,0.108202,0.00444003,0.00638,0.01082,completed
42,malleable,0.100223,0.105223,0.111603,0.0049999,0.00638,0.0113799,completed
43,malleable,0.100753,0.106603,0.112983,0.00585004,0.00638,0.01223,completed
44,malleable,0.102137,0.108202,0.114582,0.006065,0.00638,0.012445,completed
45,malleable,0.103539,0.111603,0.117983,0.00806335,0.00638,0.0144434,completed
46,malleable,0.105311,0.112983,0.119363,0.00767138,0.00638,0.0140514,completed
47,malleable,0.114458,0.114582,0.120962,0.00012389,0.00638,0.00650389,completed
48,malleable,0.120595,0.120595,0.126975,0,0.00638,0.00638,completed
49,malleable,0.121779,0.121779,0.128159,0,0.00638,0.00638,completed
50,malleable,0.123926,0.123926,0.130306,0,0.00638,0.00638,completed
51,malleable,0.124102,0.126975,0.133355,0.00287263,0.00638,0.00925263,completed
52,malleable,0.126543,0.128159,0.134539,0.00161532,0.00638,0.00799532,completed
53,malleable,0.128347,0.130306,0.136686,0.00195864,0.00638,0.00833864,completed
54,malleable,0.128739,0.133355,0.139735,0.00461585,0.00638,0.0109959,completed
55,malleable,0.129173,0.134539,0.140919,0.00536571,0.00638,0.0117457,completed
56,malleable,0.130226,0.136686,0.143066,0.00645972,0.00638,0.0128397,completed
57,malleable,0.133457,0.139735,0.146115,0.00627765,0.00638,0.0126577,completed
58,malleable,0.135358,0.140919,0.147299,0.00556022,0.00638,0.0119402,completed
59,malleable,0.139247,0.143066,0.149446,0.00381804,0.00638,0.010198,completed
60,malleable,0.143352,0.146115,0.152495,0.0027625,0.00638,0.0091425,completed
61,malleable,0.143694,0.147299,0.153679,0.0036049,0.00638,0.0099849,completed
62,malleable,0.144286,0.149446,0.155826,0.00515952,0.00638,0.0115395,completed
63,malleable,0.144798,0.152495,0.158875,0.00769643,0.00638,0.0140764,completed
64,malleable,0.145306,0.153679,0.160059,0.00837239,0.00638,0.0147524,completed
65,malleable,0.145738,-1,0.145738,-1,1.14574,0,killed
66,malleable,0.148383,0.155826,0.162206,0.00744237,0.00638,0.0138224,completed
67,malleable,0.150574,0.158875,0.165255,0.00830031,0.00638,0.0146803,completed
68,malleable,0.15067,0.160059,0.166439,0.00938875,0.00638,0.0157688,completed
69,malleable,0.152549,0.162206,0.168586,0.00965639,0.00638,0.0160364,completed
70,malleable,0.154218,0.165255,0.171635,0.0110364,0.00638,0.0174164,completed
71,malleable,0.155129,-1,0.155129,-1,1.15513,0,killed
72,malleable,0.155953,0.166439,0.172819,0.0104851,0.00638,0.0168651,completed
73,malleable,0.158996,0.168586,0.174966,0.00958985,0.00638,0.0159699,completed
74,malleable,0.167813,0.171635,0.178015,0.00382141,0.00638,0.0102014,completed
75,malleable,0.17043,0.172819,0.179199,0.00238876,0.00638,0.00876876,completed
76,malleable,0.174713,0.174966,0.181346,0.00025259,0.00638,0.00663259,completed
77,malleable,0.175677,0.178015,0.184395,0.00233726,0.00638,0.00871726,completed
78,malleable,0.178906,0.179199,0.185579,0.00029212,0.00638,0.00667212,completed
