ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.0108575,0.0108575,0.0172375,0,0.00638,0.00638,completed
1,malleable,0.0195772,0.0195772,0.0259572,0,0.00638,0.00638,completed
2,malleable,0.0204258,0.0204258,0.0268058,0,0.00638,0.00638,completed
3,malleable,0.030077,0.030077,0.036457,0,0.00638,0.00638,completed
4,malleable,0.0391698,0.0391698,0.0455498,0,0.00638,0.00638,completed
5,malleable,0.0404902,0.0404902,0.0468702,0,0.00638,0.00638,completed
6,malleable,0.0434673,0.0434673,0.0498473,0,0.00638,0.00638,completed
7,malleable,0.0437573,0.0455498,0.0519298,0.00179249,0.00638,0.00817249,completed
8,malleable,0.0451712,0.0468702,0.0532502,0.00169902,0.00638,0.00807902,completed
9,malleable,0.0654325,0.0654325,0.0718125,-1.38778e-17,0.00638,0.00638,completed
10,malleable,0.0693636,0.0693636,0.0757436,0,0.00638,0.00638,completed
11,malleable,0.0790381,0.0790381,0.0854181,0,0.00638,0.00638,completed
12,malleable,0.0808482,0.0808482,0.0872282,0,0.00638,0.00638,completed
13,malleable,0.08089,0.08089,0.08727,0,0.00638,0.00638,completed
14,malleable,0.0813506,0.0854181,0.0917981,0.00406751,0.00638,0.0104475,completed
15,malleable,0.0854337,0.0872282,0.0936082,0.00179452,0.00638,0.00817452,completed
16,malleable,0.0901942,0.0901942,0.0965741,0,0.00638,0.00638,completed
17,malleable,0.0931849,0.0931849,0.0995649,0,0.00638,0.00638,completed
18,malleable,0.0970719,0.0970719,0.103452,0,0.00638,0.00638,completed
19,malleable,0.101654,0.101654,0.108034,0,0.00638,0.00638,completed
20,malleable,0.109247,0.109247,0.115627,0,0.00638,0.00638,completed
21,malleable,0.116275,0.116275,0.122655,0,0.00638,0.00638,completed
22,malleable,0.128165,0.128165,0.134545,0,0.00638,0.00638,completed
23,malleable,0.133654,0.133654,0.140034,0,0.00638,0.00638,completed
24,malleable,0.142301,0.142301,0.148681,0,0.00638,0.00638,completed
25,malleable,0.143376,0.143376,0.149756,0,0.00638,0.00638,completed
26,malleable,0.143425,0.143425,0.149805,0,0.00638,0.00638,completed
27,malleable,0.146729,0.148681,0.155061,0.00195193,0.00638,0.00833193,completed
28,malleable,0.152146,0.152146,0.158526,0,0.00638,0.00638,completed
29,malleable,0.157606,0.157606,0.163986,0,0.00638,0.00638,completed
30,malleable,0.162561,0.162561,0.168941,0,0.00638,0.00638,completed
31,malleable,0.168153,0.168153,0.174533,0,0.00638,0.00638,completed
32,malleable,0.18128,0.18128,0.18766,0,0.00638,0.00638,completed
33,malleable,0.183022,0.183022,0.189402,0,0.00638,0.00638,completed
34,malleable,0.184221,0.184221,0.190601,0,0.00638,0.00638,completed
35,malleable,0.200508,0.200508,0.206888,0,0.00638,0.00638,completed
36,malleable,0.206183,0.206183,0.212563,0,0.00638,0.00638,completed
37,malleable,0.207287,0.207287,0.213667,0,0.00638,0.00638,completed
38,malleable,0.209441,0.209441,0.215821,0,0.00638,0.00638,completed
39,malleable,0.214826,0.214826,0.221206,0,0.00638,0.00638,completed
40,malleable,0.21707,0.21707,0.22345,0,0.00638,0.00638,completed
41,malleable,0.222457,0.222457,0.228837,0,0.00638,0.00638,completed
42,malleable,0.225486,0.225486,0.231866,0,0.00638,0.00638,completed
43,malleable,0.232403,0.232403,0.238783,0,0.00638,0.00638,completed
44,malleable,0.243219,0.243219,0.249599,0,0.00638,0.00638,completed
45,malleable,0.252304,0.252304,0.258684,0,0.00638,0.00638,completed
46,malleable,0.253776,0.253776,0.260156,0,0.00638,0.00638,completed
47,malleable,0.259101,0.259101,0.265481,0,0.00638,0.00638,completed
48,malleable,0.268248,0.268248,0.274628,0,0.00638,0.00638,completed
