ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00341264,0.00341264,0.00979264,0,0.00638,0.00638,completed
1,malleable,0.00389096,0.00389096,0.010271,0,0.00638,0.00638,completed
2,malleable,0.00581199,0.00581199,0.012192,0,0.00638,0.00638,completed
3,malleable,0.00610858,0.00979264,0.0161726,0.00368406,0.00638,0.0100641,completed
4,malleable,0.00735093,0.010271,0.016651,0.00292003,0.00638,0.00930003,completed
5,malleable,0.00858298,0.012192,0.018572,0.00360901,0.00638,0.00998901,completed
6,malleable,0.0116319,0.0161726,0.0225526,0.00454078,0.00638,0.0109208,completed
7,malleable,0.01375,0.016651,0.023031,0.00290096,0.00638,0.00928096,completed
8,malleable,0.0140342,0.018572,0.024952,0.00453774,0.00638,0.0109177,completed
9,malleable,0.0161859,0.0225526,0.0289326,0.00636677,0.00638,0.0127468,completed
10,malleable,0.0192953,0.023031,0.029411,0.00373564,0.00638,0.0101156,completed
11,malleable,0.0202707,0.024952,0.031332,0.00468125,0.00638,0.0110612,completed
12,malleable,0.0208205,0.0289326,0.0353126,0.00811211,0.00638,0.0144921,completed
13,malleable,0.0237492,0.029411,0.035791,0.00566175,0.00638,0.0120417,completed
14,malleable,0.0275595,0.031332,0.037712,0.00377253,0.00638,0.0101525,completed
15,malleable,0.032016,0.0353126,0.0416926,0.0032966,0.00638,0.0096766,completed
16,malleable,0.0336157,0.035791,0.042171,0.00217528,0.00638,0.00855528,completed
17,malleable,0.0340868,0.037712,0.044092,0.00362515,0.00638,0.0100051,completed
18,malleable,0.0391375,0.0416926,0.0480726,0.00255514,0.00638,0.00893514,completed
19,malleable,0.0407512,0.042171,0.048551,0.00141974,0.00638,0.00779974,completed
20,malleable,0.0438703,0.044092,0.050472,0.00022167,0.00638,0.00660167,completed
21,malleable,0.046624,0.0480726,0.0544526,0.0014486,0.00638,0.0078286,completed
22,malleable,0.0493235,0.0493235,0.0557035,0,0.00638,0.00638,completed
23,malleable,0.0517572,0.0517572,0.0581372,0,0.00638,0.00638,completed
24,malleable,0.0584815,0.0584815,0.0648615,0,0.00638,0.00638,completed
25,malleable,0.0597369,0.0597369,0.0661169,0,0.00638,0.00638,completed
26,malleable,0.0607226,0.0607226,0.0671025,0,0.00638,0.00638,completed
27,malleable,0.0615361,0.0648615,0.0712415,0.00332542,0.00638,0.00970542,completed
28,malleable,0.0650319,0.0661169,0.0724969,0.00108501,0.00638,0.00746501,completed
29,malleable,0.0652598,0.0671025,0.0734825,0.0018428,0.00638,0.0082228,completed
30,malleable,0.069161,0.0712415,0.0776215,0.00208044,0.00638,0.00846044,completed
31,malleable,0.0695929,0.0724969,0.0788769,0.00290399,0.00638,0.00928399,completed
32,malleable,0.0704107,0.0734825,0.0798626,0.00307183,0.00638,0.00945183,completed
33,malleable,0.0736939,0.0776215,0.0840015,0.00392757,0.00638,0.0103076,completed
34,malleable,0.0738793,0.0788769,0.0852569,0.0049976,0.00638,0.0113776,completed
35,malleable,0.0741602,0.0798626,0.0862426,0.00570239,0.00638,0.0120824,completed
36,malleable,0.0745149,0.0840015,0.0903815,0.00948653,0.00638,0.0158665,completed
37,malleable,0.0755214,0.0852569,0.0916369,0.00973543,0.00638,0.0161154,completed
38,malleable,0.0758483,-1,0.0758483,-1,1.07585,0,killed
39,malleable,0.0767368,-1,0.0767368,-1,1.07674,0,killed
40,malleable,0.0771,-1,0.0771,-1,1.0771,0,killed
41,malleable,0.0772468,-1,0.0772468,-1,1.07725,0,killed
42,malleable,0.0792569,0.0862426,0.0926225,0.00698567,0.00638,0.0133657,completed
43,malleable,0.0836651,0.0903815,0.0967615,0.00671636,0.00638,0.0130964,completed
44,malleable,0.0838564,0.0916369,0.0980169,0.00778049,0.00638,0.0141605,completed
45,malleable,0.0849065,0.0926225,0.0990025,0.00771609,0.00638,0.0140961,completed
46,malleable,0.0849889,-1,0.0849889,-1,1.08499,0,killed
47,malleable,0.0861358,0.0967615,0.103141,0.0106257,0.00638,0.0170057,completed
48,malleable,0.0861395,-1,0.0861395,-1,1.08614,0,killed
49,malleable,0.086322,0.0980169,0.104397,0.0116949,0.00638,0.0180749,completed
50,malleable,0.0876447,-1,0.0876447,-1,1.08764,0,killed
51,malleable,0.0909805,0.0990025,0.105383,0.00802205,0.00638,0.014402,completed
52,malleable,0.0948349,0.103141,0.109521,0.00830662,0.00638,0.0146866,completed
53,malleable,0.0986786,0.104397,0.110777,0.00571832,0.00638,0.0120983,completed
