ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00680425,0.00680425,0.0131842,0,0.00638,0.00638,completed
1,malleable,0.00894058,0.00894058,0.0153206,0,0.00638,0.00638,completed
2,malleable,0.0104852,0.0104852,0.0168652,0,0.00638,0.00638,completed
3,malleable,0.0132085,0.0132085,0.0195885,0,0.00638,0.00638,completed
4,malleable,0.0200485,0.0200485,0.0264285,0,0.00638,0.00638,completed
5,malleable,0.0238213,0.0238213,0.0302013,0,0.00638,0.00638,completed
6,malleable,0.0258655,0.0258655,0.0322455,0,0.00638,0.00638,completed
7,malleable,0.0267502,0.0267502,0.0331302,0,0.00638,0.00638,completed
8,malleable,0.0280893,0.0302013,0.0365813,0.00211201,0.00638,0.00849201,completed
9,malleable,0.0341681,0.0341681,0.0405481,0,0.00638,0.00638,completed
10,malleable,0.0375939,0.0375939,0.0439739,0,0.00638,0.00638,completed
11,malleable,0.0382255,0.0382255,0.0446055,0,0.00638,0.00638,completed
12,malleable,0.0385897,0.0405481,0.0469281,0.00195841,0.00638,0.00833841,completed
13,malleable,0.0471927,0.0471927,0.0535727,-6.93889e-18,0.00638,0.00638,completed
14,malleable,0.0573485,0.0573485,0.0637285,0,0.00638,0.00638,completed
15,malleable,0.059076,0.059076,0.065456,0,0.00638,0.00638,completed
16,malleable,0.0650739,0.0650739,0.0714539,0,0.00638,0.00638,completed
17,malleable,0.0706069,0.0706069,0.0769869,0,0.00638,0.00638,completed
18,malleable,0.0710857,0.0710857,0.0774657,0,0.00638,0.00638,completed
19,malleable,0.0713795,0.0714539,0.0778339,7.448e-05,0.00638,0.00645448,completed
20,malleable,0.0729661,0.0769869,0.0833669,0.00402085,0.00638,0.0104008,completed
21,malleable,0.0730889,0.0774657,0.0838457,0.0043768,0.00638,0.0107568,completed
22,malleable,0.0740679,0.0778339,0.0842139,0.00376606,0.00638,0.0101461,completed
23,malleable,0.0782433,0.0833669,0.0897469,0.00512366,0.00638,0.0115037,completed
24,malleable,0.0796398,0.0838457,0.0902257,0.00420593,0.00638,0.0105859,completed
25,malleable,0.0821055,0.0842139,0.0905939,0.00210843,0.00638,0.00848843,completed
26,malleable,0.0841489,0.0897469,0.0961269,0.00559799,0.00638,0.011978,completed
27,malleable,0.0976702,0.0976702,0.10405,0,0.00638,0.00638,completed
28,malleable,0.100217,0.100217,0.106597,0,0.00638,0.00638,completed
29,malleable,0.106558,0.106558,0.112938,0,0.00638,0.00638,completed
30,malleable,0.106688,0.106688,0.113068,0,0.00638,0.00638,completed
31,malleable,0.111788,0.111788,0.118168,0,0.00638,0.00638,completed
32,malleable,0.115412,0.115412,0.121792,0,0.00638,0.00638,completed
33,malleable,0.122886,0.122886,0.129266,0,0.00638,0.00638,completed
34,malleable,0.123588,0.123588,0.129968,0,0.00638,0.00638,completed
35,malleable,0.123882,0.123882,0.130262,0,0.00638,0.00638,completed
