ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00236217,0.00236217,0.00874217,0,0.00638,0.00638,completed
1,malleable,0.00574562,0.00574562,0.0121256,0,0.00638,0.00638,completed
2,malleable,0.00742371,0.00874217,0.0151222,0.00131846,0.00638,0.00769846,completed
3,malleable,0.00786522,0.0121256,0.0185056,0.0042604,0.00638,0.0106404,completed
4,malleable,0.00841849,0.0151222,0.0215022,0.00670368,0.00638,0.0130837,completed
5,malleable,0.0105835,0.0185056,0.0248856,0.00792213,0.00638,0.0143021,completed
6,malleable,0.0105974,0.0215022,0.0278822,0.0109048,0.00638,0.0172848,completed
7,malleable,0.0127564,0.0248856,0.0312656,0.0121292,0.00638,0.0185092,completed
8,malleable,0.0160464,0.0278822,0.0342622,0.0118358,0.00638,0.0182158,completed
9,malleable,0.0176314,0.0312656,0.0376456,0.0136342,0.00638,0.0200142,completed
10,malleable,0.0236882,0.0342622,0.0406422,0.010574,0.00638,0.016954,completed
11,malleable,0.0258689,0.0376456,0.0440256,0.0117767,0.00638,0.0181567,completed
12,malleable,0.0275309,0.0406422,0.0470222,0.0131113,0.00638,0.0194913,completed
13,malleable,0.0304183,0.0440256,0.0504056,0.0136073,0.00638,0.0199873,completed
14,malleable,0.0336367,0.0470222,0.0534022,0.0133855,0.00638,0.0197655,completed
15,malleable,0.0341385,-1,0.0341385,-1,1.03414,0,killed
16,malleable,0.0347866,0.0504056,0.0567856,0.015619,0.00638,0.021999,completed
17,malleable,0.0406149,0.0534022,0.0597822,0.0127873,0.00638,0.0191673,completed
18,malleable,0.0410189,0.0567856,0.0631656,0.0157667,0.00638,0.0221467,completed
19,malleable,0.0462236,0.0597822,0.0661622,0.0135586,0.00638,0.0199386,completed
20,malleable,0.0462891,-1,0.0462891,-1,1.04629,0,killed
21,malleable,0.0482811,0.0631656,0.0695456,0.0148845,0.00638,0.0212645,completed
22,malleable,0.0492946,-1,0.0492946,-1,1.04929,0,killed
23,malleable,0.0522359,0.0661622,0.0725422,0.0139263,0.00638,0.0203063,completed
24,malleable,0.0615213,0.0695456,0.0759256,0.00802433,0.00638,0.0144043,completed
25,malleable,0.0667723,0.0725422,0.0789222,0.00576984,0.00638,0.0121498,completed
26,malleable,0.0674918,0.0759256,0.0823056,0.00843387,0.00638,0.0148139,completed
27,malleable,0.0705259,0.0789222,0.0853022,0.0083963,0.00638,0.0147763,completed
28,malleable,0.0801897,0.0823056,0.0886856,0.00211588,0.00638,0.00849588,completed
29,malleable,0.0849437,0.0853022,0.0916822,0.00035851,0.00638,0.00673851,completed
30,malleable,0.0867088,0.0886856,0.0950656,0.00197679,0.00638,0.00835679,completed
31,malleable,0.0894704,0.0916822,0.0980622,0.00221175,0.00638,0.00859175,completed
