Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00301523,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.00939523,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.01797754,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.02435754,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.03304262,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job2
0.03876169,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.03942262,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job2
0.04514169,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.04746639,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job4
0.053846389999999994,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.0539779,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job5
0.0603579,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.06184625,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job6
0.06241963,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.06685263,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job8
0.06822625,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job6
0.06879963,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job7
0.07460625,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.07816715,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job9
0.08454715,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.09341404,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.09649425,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.09742069,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job12
0.09765594,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job13
0.09979404,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job10
0.10287425,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job11
0.10573834,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job14
0.10617404,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job12
0.10699795,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job15
0.10925425,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job13
0.11255404,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job14
