Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00550554,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.0071352,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.01150134,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job2
0.011885539999999998,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job0
0.0135152,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job1
0.01656144,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.0173759,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job4
0.018265539999999997,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job2
0.01827702,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job5
0.0198906,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job6
0.02201952,3,5,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job7
0.02294144,3,4,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job3
0.024645539999999997,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job4
0.029321439999999997,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job5
0.031025539999999994,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job6
0.03530036999999999,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job8
0.035701439999999994,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job7
0.03661368,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.03688448,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job10
0.041680369999999994,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job8
0.042993680000000006,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job9
0.043089310000000006,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.0468604,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job12
0.04806037,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job10
0.04901784,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job13
0.04946931,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job11
0.05322079,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job14
0.054440369999999995,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job12
0.05454097,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job15
0.055849310000000006,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job13
0.05942201,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job16
0.06082037,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job14
0.06222931000000001,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job15
0.06442339,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.06674614,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job18
0.06720037,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job16
0.06981812,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job19
0.07080339,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job17
0.07358036999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job18
0.07413914,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job20
0.07556316,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job21
0.07718338999999999,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job19
0.0794581,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job22
0.08051914,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job20
0.08356338999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job21
0.08652346999999999,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.0866358,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job24
0.08689913999999999,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job22
0.09054255,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job25
0.09290346999999999,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job23
0.09327913999999998,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job24
0.09782960999999998,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job26
0.09928346999999997,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job25
0.1006445,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.10104777,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job28
0.10420960999999998,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job26
0.10603946,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job29
