ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00061006,0.00061006,0.00699006,0,0.00638,0.00638,completed
1,malleable,0.00323517,0.00323517,0.00961517,0,0.00638,0.00638,completed
2,malleable,0.00559189,0.00699006,0.0133701,0.00139817,0.00638,0.00777817,completed
3,malleable,0.0141628,0.0141628,0.0205428,0,0.00638,0.00638,completed
4,malleable,0.0182441,0.0182441,0.0246241,0,0.00638,0.00638,completed
5,malleable,0.018439,0.0205428,0.0269228,0.00210381,0.00638,0.00848381,completed
6,malleable,0.0185909,0.0246241,0.031004,0.00603319,0.00638,0.0124132,completed
7,malleable,0.024303,0.0269228,0.0333028,0.0026198,0.00638,0.0089998,completed
8,malleable,0.0288503,0.031004,0.037384,0.0021538,0.00638,0.0085338,completed
9,malleable,0.030163,0.0333028,0.0396828,0.00313978,0.00638,0.00951978,completed
10,malleable,0.0308613,0.037384,0.043764,0.00652274,0.00638,0.0129027,completed
11,malleable,0.0338488,0.0396828,0.0460628,0.00583403,0.00638,0.012214,completed
12,malleable,0.035749,0.043764,0.050144,0.008015,0.00638,0.014395,completed
13,malleable,0.0367483,0.0460628,0.0524428,0.00931457,0.00638,0.0156946,completed
14,malleable,0.0402427,0.050144,0.056524,0.00990134,0.00638,0.0162813,completed
15,malleable,0.042946,0.0524428,0.0588228,0.00949682,0.00638,0.0158768,completed
16,malleable,0.0484769,0.056524,0.0629041,0.00804711,0.00638,0.0144271,completed
17,malleable,0.0495399,0.0588228,0.0652028,0.00928289,0.00638,0.0156629,completed
18,malleable,0.0495696,0.0629041,0.0692841,0.0133344,0.00638,0.0197144,completed
19,malleable,0.0506327,0.0652028,0.0715828,0.0145701,0.00638,0.0209501,completed
20,malleable,0.0506965,-1,0.0506965,-1,1.0507,0,killed
21,malleable,0.0539996,0.0692841,0.0756641,0.0152844,0.00638,0.0216644,completed
22,malleable,0.0547444,-1,0.0547444,-1,1.05474,0,killed
23,malleable,0.0678388,0.0715828,0.0779628,0.00374406,0.00638,0.0101241,completed
24,malleable,0.0712713,0.0756641,0.0820441,0.00439273,0.00638,0.0107727,completed
25,malleable,0.0750859,0.0779628,0.0843428,0.00287696,0.00638,0.00925696,completed
26,malleable,0.0852056,0.0852056,0.0915856,2.77556e-17,0.00638,0.00638,completed
27,malleable,0.085689,0.085689,0.092069,0,0.00638,0.00638,completed
28,malleable,0.0866469,0.0915856,0.0979656,0.00493872,0.00638,0.0113187,completed
29,malleable,0.0909528,0.092069,0.098449,0.00111623,0.00638,0.00749623,completed
30,malleable,0.0927589,0.0979656,0.104346,0.00520673,0.00638,0.0115867,completed
31,malleable,0.0956942,0.098449,0.104829,0.00275482,0.00638,0.00913482,completed
32,malleable,0.096944,0.104346,0.110726,0.00740162,0.00638,0.0137816,completed
33,malleable,0.0981086,0.104829,0.111209,0.00672038,0.00638,0.0131004,completed
34,malleable,0.0992171,0.110726,0.117106,0.0115085,0.00638,0.0178885,completed
35,malleable,0.0996584,0.111209,0.117589,0.0115506,0.00638,0.0179306,completed
36,malleable,0.102952,0.117106,0.123486,0.0141532,0.00638,0.0205332,completed
37,malleable,0.103315,-1,0.103315,-1,1.10331,0,killed
38,malleable,0.106915,0.117589,0.123969,0.0106743,0.00638,0.0170543,completed
39,malleable,0.110739,0.123486,0.129866,0.0127467,0.00638,0.0191267,completed
40,malleable,0.113767,0.123969,0.130349,0.0102017,0.00638,0.0165817,completed
41,malleable,0.115897,0.129866,0.136246,0.0139681,0.00638,0.0203481,completed
42,malleable,0.117443,0.130349,0.136729,0.0129058,0.00638,0.0192858,completed
43,malleable,0.123448,0.136246,0.142626,0.0127973,0.00638,0.0191773,completed
44,malleable,0.123469,-1,0.123469,-1,1.12347,0,killed
45,malleable,0.125921,0.136729,0.143109,0.0108083,0.00638,0.0171883,completed
46,malleable,0.130312,0.142626,0.149006,0.012314,0.00638,0.018694,completed
47,malleable,0.141745,0.143109,0.149489,0.00136437,0.00638,0.00774437,completed
48,malleable,0.143611,0.149006,0.155386,0.00539414,0.00638,0.0117741,completed
49,malleable,0.151297,0.151297,0.157677,0,0.00638,0.00638,completed
50,malleable,0.151693,0.155386,0.161766,0.00369293,0.00638,0.0100729,completed
51,malleable,0.152051,0.157677,0.164057,0.00562638,0.00638,0.0120064,completed
52,malleable,0.155279,0.161766,0.168146,0.00648686,0.00638,0.0128669,completed
53,malleable,0.158698,0.164057,0.170437,0.00535923,0.00638,0.0117392,completed
54,malleable,0.158835,0.168146,0.174526,0.00931057,0.00638,0.0156906,completed
55,malleable,0.165901,0.170437,0.176817,0.00453605,0.00638,0.0109161,completed
56,malleable,0.166208,0.174526,0.180906,0.00831768,0.00638,0.0146977,completed
57,malleable,0.166794,0.176817,0.183197,0.010023,0.00638,0.016403,completed
58,malleable,0.170339,0.180906,0.187286,0.0105666,0.00638,0.0169466,completed
59,malleable,0.173026,0.183197,0.189577,0.010171,0.00638,0.016551,completed
60,malleable,0.177496,0.187286,0.193666,0.00979008,0.00638,0.0161701,completed
61,malleable,0.179131,0.189577,0.195957,0.0104467,0.00638,0.0168267,completed
62,malleable,0.180396,0.193666,0.200046,0.0132693,0.00638,0.0196493,completed
63,malleable,0.180457,-1,0.180457,-1,1.18046,0,killed
64,malleable,0.183922,0.195957,0.202337,0.0120354,0.00638,0.0184154,completed
65,malleable,0.187904,0.200046,0.206426,0.0121412,0.00638,0.0185212,completed
66,malleable,0.191956,0.202337,0.208717,0.0103818,0.00638,0.0167618,completed
67,malleable,0.193985,0.206426,0.212806,0.0124407,0.00638,0.0188207,completed
68,malleable,0.195511,0.208717,0.215097,0.0132065,0.00638,0.0195865,completed
69,malleable,0.1984,0.212806,0.219186,0.0144058,0.00638,0.0207858,completed
70,malleable,0.202419,0.215097,0.221477,0.0126786,0.00638,0.0190586,completed
71,malleable,0.202488,0.219186,0.225566,0.0166971,0.00638,0.0230771,completed
72,malleable,0.202571,-1,0.202571,-1,1.20257,0,killed
73,malleable,0.203658,-1,0.203658,-1,1.20366,0,killed
74,malleable,0.212438,0.221477,0.227857,0.00903929,0.00638,0.0154193,completed
75,malleable,0.219356,0.225566,0.231946,0.00620928,0.00638,0.0125893,completed
76,malleable,0.220097,0.227857,0.234237,0.00776059,0.00638,0.0141406,completed
77,malleable,0.226258,0.231946,0.238326,0.00568802,0.00638,0.012068,completed
