Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00024356,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.00091131,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.00662356,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job0
0.00695908,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job2
0.00729131,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job1
0.00803964,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.0117236,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job4
0.01312304,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job5
0.01333908,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job2
0.01441964,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job3
0.01597243,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job6
0.01599036,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job7
0.01831458,3,5,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job8
0.01922242,4,6,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job9
0.01971908,4,5,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job4
0.02079964,3,4,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job5
0.02609908,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job6
0.02717964,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job7
0.027737620000000004,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job10
0.03247908,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job8
0.03309047,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job11
0.03355964,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job9
0.03518358,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job12
0.038859080000000004,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job10
0.039939640000000005,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job11
0.04020436000000001,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.04509029,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job14
0.04523908000000001,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job12
0.04528049,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job15
0.046584360000000005,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job13
0.04784328,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job16
0.04943607,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job17
0.051619080000000005,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job14
0.05296436,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job15
0.05799908,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job16
0.05934436,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.07002736999999999,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job18
0.07012004,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.0744329,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job20
0.07466813,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job21
0.07640736999999999,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job18
0.07650003999999999,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job19
0.08278736999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job20
0.08288003999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.08898662,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job22
0.09013453,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.0902208,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job24
0.09536662,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job22
0.09552759,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job25
0.09637715,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job26
0.09651453,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job23
0.09804738,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job27
0.09889337,3,5,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job28
0.09899822,4,6,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job29
0.10174662,4,5,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job24
0.10289453,3,4,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job25
0.10633834,3,5,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job30
0.10812662,3,4,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job26
0.10864393,3,5,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job31
0.10927453000000001,3,4,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job27
0.11450662,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job28
0.11565453,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job29
0.11810709,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job32
0.12088662,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job30
0.12203453,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job31
0.12412831,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job33
0.12726662,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job32
0.12965508,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job34
0.13050831000000002,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job33
0.1312627,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.13468263,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job36
0.13603508,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job34
0.13622097,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job37
0.13719116,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job38
0.1376427,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job35
0.14241508,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job36
0.1440227,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job37
0.14831103,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.14879508,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job38
0.15469103,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job39
0.15946674,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job40
0.16325711,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job41
0.16584674,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job40
0.16838595,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job42
0.16872132,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job43
0.16963711,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job41
0.17449232,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job44
0.17476595,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job42
0.17601711,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job43
0.17615585,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job45
0.17752441,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job46
0.17960576,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job47
0.18114595,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job44
0.18121108,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job48
0.18253585,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job45
0.18380244,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job49
0.18752595,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job46
0.18891585,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job47
0.19177447,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job50
0.1933479,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job51
0.19390595,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job48
0.19529585,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job49
0.19768363,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job52
0.19983176,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job53
0.20028595,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job50
0.2016034,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job54
0.20167585,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job51
0.20265276,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job55
0.20666595000000001,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job52
