Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00702718,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.01244864,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.01324318,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job2
0.01340718,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job0
0.01882864,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job1
0.019787179999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.02733877,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job3
0.0292032,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job4
0.02937031,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job5
0.02950454,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job6
0.033718769999999995,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job3
0.035583199999999995,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job4
0.04009876999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job5
0.04196319999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.04451416999999999,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job7
0.05089416999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.05507652,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job8
0.06046568,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.061456519999999994,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job8
0.06684567999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.07268006999999999,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.07906006999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.09174396,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job11
0.09812396,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.10269668,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job12
0.10279755,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.10907668,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job12
0.10917755,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.11096593,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job14
0.11734593,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.12402681,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job15
0.13040681,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.1392031,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job16
0.14373596,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.1455831,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job16
0.14847644,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job18
0.15011596,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job17
0.15248132,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.15485643999999998,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job18
0.15886132,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job19
0.17610232,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job20
0.17734748,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job21
0.17786145,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job22
0.18248232,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job20
0.18347281,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job23
0.18372748,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job21
0.18886232,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job22
0.19010748,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job23
0.19041463,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job24
0.19191759,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job25
0.19679463,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job24
0.19829759,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.20200221,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job26
0.20838220999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job26
0.21656166,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job27
0.22168352,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.22294165999999999,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job27
0.2254144,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job29
0.22806352,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job28
0.22853756,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job30
0.23179439999999998,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job29
0.23296148,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job31
0.23491756,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job30
0.2359075,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.23934148,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job31
0.2422875,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job32
0.2469524,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job33
0.2533324,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.27547573,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job34
0.28058754,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.28123196,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job36
0.28185572999999997,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job34
0.28229665,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job37
0.28696754,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job35
0.28823572999999997,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job36
0.29267693,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job38
0.29334754,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job37
0.29711376,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.29905693,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job38
0.30349376,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job39
0.31887967,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job40
0.32087037,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job41
0.32255668,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job42
0.32434003,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job43
0.32525967,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job40
0.32725037,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job41
0.32734371,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job44
0.33163967,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job42
0.33188265,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job45
0.33264989,2,4,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job46
0.33363037,2,3,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job43
0.33801967,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job44
0.34001037,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job45
0.34069745,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job47
0.34439967,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job46
0.34707745,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job47
0.35285345,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job48
0.35923345,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job48
0.36742009,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job49
0.37159261,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.37380009,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job49
0.37695652,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[1],job51
0.37797261,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job50
0.3793094,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.38333652,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job51
0.3856894,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job52
0.39546073,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job53
0.39798531,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job54
0.39990441,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job55
0.40184073,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job53
0.40436531,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job54
0.40611212,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job56
0.40822073,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job55
0.41249212,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job56
0.41950319,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job57
0.42078603,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.42314583,1,3,2,InvocationType.INVOKE_JOB_SUBMIT,"[0, 1]",job59
0.42588319,1,2,1,InvocationType.INVOKE_JOB_COMPLETED,[1],job57
0.42716603,0,1,1,InvocationType.INVOKE_JOB_COMPLETED,[0],job58
0.43226319,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job59
