ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00997801,0.00997801,0.016358,0,0.00638,0.00638,completed
1,malleable,0.012015,0.016358,0.022738,0.00434305,0.00638,0.010723,completed
2,malleable,0.0151951,0.022738,0.029118,0.00754286,0.00638,0.0139229,completed
3,malleable,0.0170067,0.029118,0.035498,0.0121113,0.00638,0.0184913,completed
4,malleable,0.0174127,0.035498,0.041878,0.0180853,0.00638,0.0244653,completed
5,malleable,0.0177158,0.041878,0.048258,0.0241622,0.00638,0.0305422,completed
6,malleable,0.0201366,0.048258,0.054638,0.0281214,0.00638,0.0345014,completed
7,malleable,0.0215571,-1,0.0215571,-1,1.02156,0,killed
8,malleable,0.023994,0.054638,0.061018,0.030644,0.00638,0.037024,completed
9,malleable,0.0262359,-1,0.0262359,-1,1.02624,0,killed
10,malleable,0.0281784,-1,0.0281784,-1,1.02818,0,killed
11,malleable,0.0287056,-1,0.0287056,-1,1.02871,0,killed
12,malleable,0.0289342,-1,0.0289342,-1,1.02893,0,killed
13,malleable,0.0327221,0.061018,0.067398,0.028296,0.00638,0.0346759,completed
14,malleable,0.0400231,0.067398,0.073778,0.0273749,0.00638,0.0337549,completed
15,malleable,0.0408455,-1,0.0408455,-1,1.04085,0,killed
16,malleable,0.0429516,0.073778,0.080158,0.0308264,0.00638,0.0372064,completed
17,malleable,0.0437577,-1,0.0437577,-1,1.04376,0,killed
18,malleable,0.0438687,-1,0.0438687,-1,1.04387,0,killed
19,malleable,0.046551,-1,0.046551,-1,1.04655,0,killed
20,malleable,0.0465998,-1,0.0465998,-1,1.0466,0,killed
21,malleable,0.046905,-1,0.046905,-1,1.04691,0,killed
22,malleable,0.0473253,-1,0.0473253,-1,1.04733,0,killed
23,malleable,0.0590747,0.080158,0.086538,0.0210833,0.00638,0.0274633,completed
24,malleable,0.0648967,0.086538,0.092918,0.0216413,0.00638,0.0280213,completed
25,malleable,0.0654877,0.092918,0.099298,0.0274303,0.00638,0.0338103,completed
26,malleable,0.0675964,0.099298,0.105678,0.0317016,0.00638,0.0380816,completed
27,malleable,0.0686197,-1,0.0686197,-1,1.06862,0,killed
28,malleable,0.0698669,-1,0.0698669,-1,1.06987,0,killed
29,malleable,0.0736725,-1,0.0736725,-1,1.07367,0,killed
30,malleable,0.0750055,0.105678,0.112058,0.0306725,0.00638,0.0370525,completed
31,malleable,0.081519,0.112058,0.118438,0.030539,0.00638,0.036919,completed
32,malleable,0.0824707,-1,0.0824707,-1,1.08247,0,killed
33,malleable,0.0828795,-1,0.0828795,-1,1.08288,0,killed
34,malleable,0.0835395,-1,0.0835395,-1,1.08354,0,killed
35,malleable,0.0840508,-1,0.0840508,-1,1.08405,0,killed
36,malleable,0.0843904,-1,0.0843904,-1,1.08439,0,killed
37,malleable,0.0860877,-1,0.0860877,-1,1.08609,0,killed
38,malleable,0.0921981,0.118438,0.124818,0.02624,0.00638,0.03262,completed
39,malleable,0.0928093,-1,0.0928093,-1,1.09281,0,killed
40,malleable,0.094061,0.124818,0.131198,0.030757,0.00638,0.037137,completed
41,malleable,0.0943672,-1,0.0943672,-1,1.09437,0,killed
42,malleable,0.0955418,-1,0.0955418,-1,1.09554,0,killed
43,malleable,0.0966558,-1,0.0966558,-1,1.09666,0,killed
44,malleable,0.0972989,-1,0.0972989,-1,1.0973,0,killed
45,malleable,0.099956,0.131198,0.137578,0.031242,0.00638,0.037622,completed
46,malleable,0.101349,-1,0.101349,-1,1.10135,0,killed
47,malleable,0.104347,-1,0.104347,-1,1.10435,0,killed
48,malleable,0.106278,0.137578,0.143958,0.0312995,0.00638,0.0376795,completed
49,malleable,0.110358,-1,0.110358,-1,1.11036,0,killed
50,malleable,0.112422,0.143958,0.150338,0.0315358,0.00638,0.0379158,completed
51,malleable,0.117229,-1,0.117229,-1,1.11723,0,killed
52,malleable,0.120634,0.150338,0.156718,0.0297036,0.00638,0.0360836,completed
53,malleable,0.12126,-1,0.12126,-1,1.12126,0,killed
54,malleable,0.122553,-1,0.122553,-1,1.12255,0,killed
55,malleable,0.124576,-1,0.124576,-1,1.12458,0,killed
56,malleable,0.127406,0.156718,0.163098,0.029312,0.00638,0.035692,completed
57,malleable,0.128584,-1,0.128584,-1,1.12858,0,killed
58,malleable,0.134542,0.163098,0.169478,0.0285556,0.00638,0.0349357,completed
59,malleable,0.135443,-1,0.135443,-1,1.13544,0,killed
60,malleable,0.136408,-1,0.136408,-1,1.13641,0,killed
61,malleable,0.141633,0.169478,0.175858,0.0278452,0.00638,0.0342252,completed
62,malleable,0.142922,-1,0.142922,-1,1.14292,0,killed
63,malleable,0.143912,-1,0.143912,-1,1.14391,0,killed
64,malleable,0.144274,0.175858,0.182238,0.0315837,0.00638,0.0379637,completed
65,malleable,0.14452,-1,0.14452,-1,1.14452,0,killed
66,malleable,0.14842,-1,0.14842,-1,1.14842,0,killed
67,malleable,0.149566,-1,0.149566,-1,1.14957,0,killed
68,malleable,0.150246,-1,0.150246,-1,1.15025,0,killed
69,malleable,0.152248,0.182238,0.188618,0.0299897,0.00638,0.0363697,completed
70,malleable,0.154914,-1,0.154914,-1,1.15491,0,killed
71,malleable,0.159503,0.188618,0.194998,0.0291153,0.00638,0.0354953,completed
72,malleable,0.159682,-1,0.159682,-1,1.15968,0,killed
73,malleable,0.161716,-1,0.161716,-1,1.16172,0,killed
74,malleable,0.168477,0.194998,0.201378,0.0265206,0.00638,0.0329006,completed
75,malleable,0.169453,-1,0.169453,-1,1.16945,0,killed
76,malleable,0.177065,0.201378,0.207758,0.0243133,0.00638,0.0306933,completed
77,malleable,0.179202,0.207758,0.214138,0.0285565,0.00638,0.0349365,completed
78,malleable,0.183936,0.214138,0.220518,0.0302023,0.00638,0.0365823,completed
79,malleable,0.187424,-1,0.187424,-1,1.18742,0,killed
80,malleable,0.188849,0.220518,0.226898,0.0316691,0.00638,0.0380491,completed
81,malleable,0.190687,-1,0.190687,-1,1.19069,0,killed
82,malleable,0.191359,-1,0.191359,-1,1.19136,0,killed
83,malleable,0.19371,-1,0.19371,-1,1.19371,0,killed
84,malleable,0.194576,-1,0.194576,-1,1.19458,0,killed
85,malleable,0.198802,0.226898,0.233278,0.0280961,0.00638,0.0344761,completed
86,malleable,0.201035,-1,0.201035,-1,1.20104,0,killed
87,malleable,0.201816,0.233278,0.239658,0.0314625,0.00638,0.0378425,completed
88,malleable,0.20602,-1,0.20602,-1,1.20602,0,killed
89,malleable,0.206314,-1,0.206314,-1,1.20631,0,killed
90,malleable,0.208996,0.239658,0.246038,0.0306617,0.00638,0.0370417,completed
91,malleable,0.210449,-1,0.210449,-1,1.21045,0,killed
92,malleable,0.211008,-1,0.211008,-1,1.21101,0,killed
93,malleable,0.213705,-1,0.213705,-1,1.21371,0,killed
