Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.04416223,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.050542229999999994,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.07666608,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.08103881,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job2
0.08304608,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.08942607999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.09856378999999998,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job3
0.10494378999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.11668509,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job4
0.11834562,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job5
0.12306509,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.12533728,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.12944509,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.13391026,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.13582509,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.14116639,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.14220509,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.14858509,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.14919282,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job9
0.15557282,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.24736698,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.25279777,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.25374698,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.26012698,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.31690448000000004,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job12
0.31756702,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.32060877,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.32328448000000004,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.32966448000000004,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.33288899,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job15
0.33604448000000003,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.34242448000000003,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.35369473,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job16
0.36007473,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job16
0.36037639,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job17
0.36675639,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.37315793,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job18
0.37953793,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.38132138,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job19
0.38770138,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job19
0.40316414,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job20
0.40954414,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.41088617,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job21
0.41208029,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.41696981,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.41726617,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.42364617,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job22
0.43002617,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job23
0.44995301,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job24
0.45633301,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job24
0.48582758,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job25
0.49220758,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.50880839,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job26
0.51518839,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job26
0.5228258,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job27
0.52774836,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.5292058000000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job27
0.5355858000000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job28
0.5490634000000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job29
0.55521817,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job30
0.5554434000000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job29
0.55978887,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job31
0.5618234000000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job30
0.5682034000000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job31
0.57316293,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job32
0.57954293,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job32
0.59954688,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job33
0.6037493,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job34
0.6059268800000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.6123068800000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job34
0.6216183300000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job35
0.6279983300000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job35
0.62899638,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job36
0.6353763800000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job36
0.64114891,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job37
0.64752891,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job37
0.66002697,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job38
0.66146514,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.66578683,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.66640697,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job38
0.6727869700000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job39
0.6791669700000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job40
0.7499066700000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job41
0.75411582,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job42
0.7562866700000002,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job41
0.75995524,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job43
0.7626666700000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job42
0.7682007,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job44
0.7690466700000002,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job43
0.7754266700000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job44
0.7792573400000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job45
0.7856373400000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job45
0.8243075200000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job46
0.8306875200000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job46
0.86023778,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job47
0.8614068,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job48
0.86200294,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job49
0.86661778,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job47
0.86780874,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.87299778,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job48
0.87937778,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job49
0.88575778,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job50
0.8967143100000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job51
0.89970704,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.9030943100000002,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job51
0.9094743100000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job52
0.9127866100000002,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job53
0.9191666100000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job53
0.92948786,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job54
0.93356217,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.9358678600000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job54
0.9422478600000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job55
0.9605481800000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job56
0.9669281800000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job56
0.98169479,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job57
0.98617874,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.9880747900000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job57
0.9944547900000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job58
0.9962270200000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job59
1.0026070200000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job59
1.01115145,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job60
1.0175314500000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job60
1.01929337,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job61
1.02253942,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
1.02567337,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job61
1.03205337,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job62
1.05517047,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job63
1.06155047,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job63
1.06257028,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job64
1.06703859,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job65
1.0689502800000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job64
1.0753302800000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job65
1.09442075,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job66
1.10080075,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job66
1.12640927,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job67
1.1313084,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job68
1.13278927,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job67
1.13489106,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job69
1.13916927,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job68
1.14554927,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job69
1.1737325200000002,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job70
1.1801125200000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job70
1.26380931,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job71
1.26469583,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job72
1.2701893100000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job71
1.2765693100000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job72
1.30272107,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job73
1.30549118,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job74
1.30910107,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job73
1.3154810700000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job74
1.32512658,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job75
1.33150658,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job75
1.35058855,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job76
1.3569685500000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job76
1.37752458,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job77
1.38390458,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job77
1.42734848,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job78
1.43372848,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job78
1.44573048,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job79
1.44970385,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job80
1.45211048,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job79
1.45384582,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job81
1.45849048,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job80
1.4636349,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job82
1.4648704799999999,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job81
1.46640916,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job83
1.47068336,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job84
1.47125048,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job82
1.47763048,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job83
1.48401048,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job84
1.52505166,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job85
1.53036095,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job86
