ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.0108575,0.0108575,0.0172375,0,0.00638,0.00638,completed
1,malleable,0.0195772,0.0195772,0.0259572,0,0.00638,0.00638,completed
2,malleable,0.0204258,0.0259572,0.0323372,0.00553145,0.00638,0.0119114,completed
3,malleable,0.030077,0.0323372,0.0387172,0.00226023,0.00638,0.00864023,completed
4,malleable,0.0391698,0.0391698,0.0455498,-6.93889e-18,0.00638,0.00638,completed
5,malleable,0.0404902,0.0455498,0.0519298,0.0050596,0.00638,0.0114396,completed
6,malleable,0.0434673,0.0519298,0.0583098,0.00846248,0.00638,0.0148425,completed
7,malleable,0.0437573,0.0583098,0.0646898,0.0145525,0.00638,0.0209325,completed
8,malleable,0.0451712,0.0646898,0.0710698,0.0195186,0.00638,0.0258986,completed
9,malleable,0.0654325,0.0710698,0.0774498,0.00563733,0.00638,0.0120173,completed
10,malleable,0.0693636,0.0774498,0.0838298,0.0080862,0.00638,0.0144662,completed
11,malleable,0.0790381,0.0838298,0.0902098,0.00479173,0.00638,0.0111717,completed
12,malleable,0.0808482,0.0902098,0.0965898,0.00936157,0.00638,0.0157416,completed
13,malleable,0.08089,0.0965898,0.10297,0.0156999,0.00638,0.0220799,completed
14,malleable,0.0813506,0.10297,0.10935,0.0216192,0.00638,0.0279992,completed
15,malleable,0.0854337,0.10935,0.11573,0.0239161,0.00638,0.0302961,completed
16,malleable,0.0901942,0.11573,0.12211,0.0255357,0.00638,0.0319157,completed
17,malleable,0.0931849,0.12211,0.12849,0.0289249,0.00638,0.0353049,completed
18,malleable,0.0970719,0.12849,0.13487,0.031418,0.00638,0.037798,completed
19,malleable,0.101654,-1,0.101654,-1,1.10165,0,killed
20,malleable,0.109247,0.13487,0.14125,0.0256226,0.00638,0.0320026,completed
21,malleable,0.116275,0.14125,0.14763,0.0249746,0.00638,0.0313546,completed
22,malleable,0.128165,0.14763,0.15401,0.0194645,0.00638,0.0258445,completed
23,malleable,0.133654,0.15401,0.16039,0.0203555,0.00638,0.0267355,completed
24,malleable,0.142301,0.16039,0.16677,0.0180887,0.00638,0.0244687,completed
25,malleable,0.143376,0.16677,0.17315,0.0233935,0.00638,0.0297735,completed
26,malleable,0.143425,0.17315,0.17953,0.0297252,0.00638,0.0361052,completed
27,malleable,0.146729,-1,0.146729,-1,1.14673,0,killed
28,malleable,0.152146,0.17953,0.18591,0.0273834,0.00638,0.0337634,completed
29,malleable,0.157606,0.18591,0.19229,0.0283037,0.00638,0.0346837,completed
30,malleable,0.162561,0.19229,0.19867,0.0297291,0.00638,0.0361091,completed
31,malleable,0.168153,0.19867,0.20505,0.0305169,0.00638,0.0368969,completed
32,malleable,0.18128,0.20505,0.21143,0.0237701,0.00638,0.0301501,completed
33,malleable,0.183022,0.21143,0.21781,0.0284079,0.00638,0.0347879,completed
34,malleable,0.184221,-1,0.184221,-1,1.18422,0,killed
35,malleable,0.200508,0.21781,0.22419,0.0173018,0.00638,0.0236818,completed
36,malleable,0.206183,0.22419,0.23057,0.0180067,0.00638,0.0243867,completed
37,malleable,0.207287,0.23057,0.23695,0.0232826,0.00638,0.0296626,completed
38,malleable,0.209441,0.23695,0.24333,0.027509,0.00638,0.033889,completed
39,malleable,0.214826,0.24333,0.24971,0.0285041,0.00638,0.0348841,completed
40,malleable,0.21707,-1,0.21707,-1,1.21707,0,killed
41,malleable,0.222457,0.24971,0.25609,0.0272529,0.00638,0.0336329,completed
42,malleable,0.225486,0.25609,0.26247,0.0306034,0.00638,0.0369834,completed
43,malleable,0.232403,0.26247,0.26885,0.0300666,0.00638,0.0364466,completed
44,malleable,0.243219,0.26885,0.27523,0.0256309,0.00638,0.0320109,completed
