Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00392067,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.00601275,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.00658655,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job2
0.00750843,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.01002302,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job4
0.01030067,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.01394893,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job5
0.01530567,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.01655885,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.016680669999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.01679148,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.0215442,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.02304751,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job10
0.02306067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.02543222,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.02944067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.03076276,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job12
0.0328358,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.0356491,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.03582067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.03596144,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job15
0.04060724,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job16
0.04139751,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.042200669999999996,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.04707941,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job18
0.04780186,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.04858066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.0494738,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job20
0.05027193,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job21
0.05453298,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.054960669999999996,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.05854865,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.06134066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.06772067,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.06886773,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job24
0.06938631,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job25
0.0713189,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job26
0.07153006,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.07410067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.0744262,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.07446718,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job29
0.07741382,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job30
0.08048066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.08291555,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job31
0.08686066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.08706968,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.09324067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job23
0.09390839,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job33
0.09962067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job24
0.10036608,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job34
0.10101795,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.10186044,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job36
0.10310918,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job37
0.10600066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.1078271,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job38
0.11238066999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job28
0.11752356,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.11876066999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job31
0.11950494,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.11960684,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job41
0.1201971,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job42
0.12291778,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job43
0.12474567,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job44
0.12514066999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job32
0.12726797,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job45
0.12778026,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job46
0.13066073,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job47
0.13152066999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.13271878,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job48
0.13303615,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job49
0.13657143,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.13790066999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job34
0.14171771,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job51
0.14235419,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.14328588,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job53
0.1441494,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job54
0.14428067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job38
0.1458468,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.14646591,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job56
0.15066067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job39
0.15104048,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job57
0.15327111,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.15563683,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job59
0.15670258,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job60
0.15704067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job40
0.15996355,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job61
0.16028412,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
0.16054405,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job63
0.16197678,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job64
0.16342067,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job45
0.16590957,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job65
0.16838824,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job66
