Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.01085753,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.01723753,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.01957721,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.02042576,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job2
0.02595721,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.03007698,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.03233721,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.038717209999999995,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.039169819999999994,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job4
0.04049022,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job5
0.04346734,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.04375733,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.0451712,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.04554981999999999,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.05192981999999999,3,3,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.058309819999999984,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.06468981999999998,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.06543248999999998,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.06936362,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job10
0.07106981999999998,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.07744981999999997,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.07903809,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.08084825,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job12
0.08088996,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.08135058,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.08382981999999997,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.08543372999999999,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job15
0.09019415,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job16
0.09020981999999997,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.09318493,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.09658981999999997,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.09707186,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job18
0.1016543,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.10296981999999996,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.10924717,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job20
0.10934981999999996,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
