Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00288874,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.00539689,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.00898524,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job2
0.00926874,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.0099168,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.01228527,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job4
0.01337009,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job5
0.01345939,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.01384371,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.015648739999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.02083199,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.02167216,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.022028739999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.02635534,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job10
0.02679033,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.02840874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.02843844,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job12
0.03298859,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.03339839,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.03478874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.041168739999999995,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.04265435,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job15
0.04376623,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job16
0.04753731,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.04754874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.04881343,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job18
0.04968426,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.05137349,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job20
0.053928739999999996,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.05397238,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job21
0.05409464,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.05575559,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.05843186,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job24
0.05847575,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job25
0.06030873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.06128723,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job26
0.06668874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.06822075,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.06852957,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.06853037,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job29
0.0699574,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job30
0.07051803,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job31
0.07279421,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.07306874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.07438585,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job33
0.07782779,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job34
0.07944873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job16
0.08039184,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.08190339,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job36
0.08582873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.0871167,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job37
0.08734171,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job38
0.08806589,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.08973873,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.09109964,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job41
0.09220874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.09409724,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job42
0.09641495,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job43
0.09711163,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job44
0.09751742,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job45
0.09828169,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job46
0.09858874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job26
0.09931106,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job47
0.10117783,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job48
0.10177921,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job49
0.10298324,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.10496873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job27
0.1094163,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job51
0.11041663,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.11134873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.11321965,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job53
0.11403427,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job54
0.11569631,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.11643653,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job56
0.11772873999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job35
0.11864545,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job57
0.12045959,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.1207608,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job59
0.12146565,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job60
0.12385424,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job61
0.12410874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job37
0.12786067,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
0.13048874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job42
0.13098235,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job63
0.13128315,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job64
0.13333352,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job65
0.13686874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job47
0.13753128,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job66
0.14092402,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job67
0.1409454,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job68
0.14137222,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job69
0.14324873999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job51
0.14394421,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job70
0.14526368,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job71
0.14705067,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job72
0.14932779,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job73
0.14962873999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job53
0.15014786,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job74
0.15217368,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job75
0.15230247,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job76
0.15600873999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job57
0.16238873999999998,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job62
0.16811132,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job77
0.1681848,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job78
0.16876873999999997,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job63
0.16897416,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job79
0.16977753,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job80
0.17514874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job66
0.17686661,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job81
0.17895245,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job82
0.18152874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job70
0.18255303,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job83
0.18301498,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job84
0.18312388,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job85
0.18600379,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job86
0.18790874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job74
0.1922291,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job87
0.19306044,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job88
0.19334976,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job89
0.19428874,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job77
0.19746088,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job90
