ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00175406,0.00175406,0.00813406,0,0.00638,0.00638,completed
1,malleable,0.0137522,0.0137522,0.0201322,0,0.00638,0.00638,completed
2,malleable,0.0179072,0.0201322,0.0265122,0.00222498,0.00638,0.00860498,completed
3,malleable,0.0294935,0.0294935,0.0358735,0,0.00638,0.00638,completed
4,malleable,0.0342666,0.0358735,0.0422535,0.00160698,0.00638,0.00798698,completed
5,malleable,0.0480393,0.0480393,0.0544193,-6.93889e-18,0.00638,0.00638,completed
6,malleable,0.0531206,0.0544193,0.0607993,0.00129868,0.00638,0.00767868,completed
7,malleable,0.0562634,0.0607993,0.0671793,0.00453595,0.00638,0.0109159,completed
8,malleable,0.0735156,0.0735156,0.0798956,0,0.00638,0.00638,completed
9,malleable,0.0743487,0.0798956,0.0862756,0.00554683,0.00638,0.0119268,completed
10,malleable,0.0808444,0.0862756,0.0926556,0.00543114,0.00638,0.0118111,completed
11,malleable,0.0844029,0.0926556,0.0990356,0.00825266,0.00638,0.0146327,completed
12,malleable,0.104045,0.104045,0.110425,-1.38778e-17,0.00638,0.00638,completed
13,malleable,0.11241,0.11241,0.11879,0,0.00638,0.00638,completed
14,malleable,0.12265,0.12265,0.12903,0,0.00638,0.00638,completed
15,malleable,0.126085,0.12903,0.13541,0.00294515,0.00638,0.00932515,completed
16,malleable,0.128814,0.13541,0.14179,0.00659624,0.00638,0.0129762,completed
17,malleable,0.133796,0.14179,0.14817,0.00799451,0.00638,0.0143745,completed
18,malleable,0.151723,0.151723,0.158103,0,0.00638,0.00638,completed
19,malleable,0.153117,0.158103,0.164483,0.00498612,0.00638,0.0113661,completed
20,malleable,0.193935,0.193935,0.200315,0,0.00638,0.00638,completed
21,malleable,0.206694,0.206694,0.213074,0,0.00638,0.00638,completed
22,malleable,0.230668,0.230668,0.237048,0,0.00638,0.00638,completed
23,malleable,0.243829,0.243829,0.250209,0,0.00638,0.00638,completed
24,malleable,0.247427,0.250209,0.256589,0.00278213,0.00638,0.00916213,completed
25,malleable,0.248485,0.256589,0.262969,0.00810385,0.00638,0.0144839,completed
26,malleable,0.261505,0.262969,0.269349,0.00146401,0.00638,0.00784401,completed
27,malleable,0.263267,0.269349,0.275729,0.00608129,0.00638,0.0124613,completed
28,malleable,0.270059,0.275729,0.282109,0.00566954,0.00638,0.0120495,completed
29,malleable,0.27061,0.282109,0.288489,0.0114991,0.00638,0.0178791,completed
30,malleable,0.280414,0.288489,0.294869,0.00807454,0.00638,0.0144545,completed
31,malleable,0.300368,0.300368,0.306748,0,0.00638,0.00638,completed
32,malleable,0.325188,0.325188,0.331568,0,0.00638,0.00638,completed
33,malleable,0.332944,0.332944,0.339324,0,0.00638,0.00638,completed
34,malleable,0.335889,0.339324,0.345704,0.00343513,0.00638,0.00981513,completed
35,malleable,0.337038,0.345704,0.352084,0.00866548,0.00638,0.0150455,completed
36,malleable,0.345166,0.352084,0.358464,0.00691766,0.00638,0.0132977,completed
37,malleable,0.345806,0.358464,0.364844,0.0126574,0.00638,0.0190374,completed
