Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00050204,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.00057151,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job1
0.00314952,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job2
0.00338384,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job3
0.00688204,3,3,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.00920106,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job4
0.00926653,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job5
0.01046009,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.01326204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.01708701,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.01964204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.02188051,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.02602204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.02724101,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.0277359,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job10
0.0280991,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.02889007,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job12
0.03114381,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.03240204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.03453231,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.0350967,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job15
0.03786476,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job16
0.03878204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.03920749,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job17
0.04212031,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job18
0.04240065,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.04516204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.05154204,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.05486621,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job20
0.05560006,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job21
0.057922039999999994,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.06023294,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.06322231,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.06363058,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job24
0.06430203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.06438094,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job25
0.06797561,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job26
0.06875214,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.06928162,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.07068203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.07138991,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job29
0.07330738,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job30
0.07490624,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job31
0.07537441,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.07706204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.078,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job33
0.07886119,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job34
0.08094694,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.08266145,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job36
0.08344204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.08582803,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job37
0.08637098,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job38
0.08738499,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.08982203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.09573573,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.09620203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job22
0.10258203999999999,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.10561769,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job41
0.10680529,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job42
0.10896204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job29
0.11125057,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job43
0.11241831,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job44
0.11406018,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job45
0.11534203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.11765959,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job46
0.11824983,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job47
0.1207418,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job48
0.12172203999999999,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job37
0.12441625,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job49
0.12810204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job40
0.13448204,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job41
0.1362277,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job50
0.13892877,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job51
0.14086204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job42
0.14262509,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job52
0.14724204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job43
0.15057166,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job53
0.1526434,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job54
0.15362204,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job46
0.15906344,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.15948605,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job56
0.16000203999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job49
0.16318517,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job57
0.16638203999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job50
0.17165482,5,6,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.17211306,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job59
0.17236503,6,7,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job60
0.17276203999999998,5,5,0,InvocationType.INVOKE_JOB_COMPLETED,[],job51
0.17914203999999997,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job52
0.18282037,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job61
0.18552203999999997,4,4,0,InvocationType.INVOKE_JOB_COMPLETED,[],job53
0.18742332,4,5,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
