ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00347486,0.00347486,0.00985486,0,0.00638,0.00638,completed
1,malleable,0.00897051,0.00985486,0.0162349,0.00088435,0.00638,0.00726435,completed
2,malleable,0.0112852,0.0162349,0.0226149,0.00494967,0.00638,0.0113297,completed
3,malleable,0.0126108,0.0226149,0.0289949,0.0100041,0.00638,0.0163841,completed
4,malleable,0.0132887,0.0289949,0.0353749,0.0157062,0.00638,0.0220862,completed
5,malleable,0.0266833,0.0353749,0.0417549,0.00869154,0.00638,0.0150715,completed
6,malleable,0.0338862,0.0417549,0.0481349,0.00786867,0.00638,0.0142487,completed
7,malleable,0.0342631,0.0481349,0.0545149,0.0138717,0.00638,0.0202517,completed
8,malleable,0.0393319,0.0545149,0.0608949,0.0151829,0.00638,0.0215629,completed
9,malleable,0.045571,0.0608949,0.0672749,0.0153238,0.00638,0.0217038,completed
10,malleable,0.0564111,0.0672749,0.0736549,0.0108638,0.00638,0.0172438,completed
11,malleable,0.0732471,0.0736549,0.0800349,0.00040777,0.00638,0.00678777,completed
12,malleable,0.0736329,0.0800349,0.0864149,0.00640197,0.00638,0.012782,completed
13,malleable,0.0749944,0.0864149,0.0927949,0.0114205,0.00638,0.0178005,completed
14,malleable,0.101039,0.101039,0.107419,0,0.00638,0.00638,completed
15,malleable,0.104185,0.107419,0.113799,0.00323409,0.00638,0.00961409,completed
16,malleable,0.105275,0.113799,0.120179,0.00852469,0.00638,0.0149047,completed
17,malleable,0.111299,0.120179,0.126559,0.00888039,0.00638,0.0152604,completed
18,malleable,0.116961,0.126559,0.132939,0.00959799,0.00638,0.015978,completed
19,malleable,0.125733,0.132939,0.139319,0.00720634,0.00638,0.0135863,completed
20,malleable,0.131198,0.139319,0.145699,0.00812149,0.00638,0.0145015,completed
21,malleable,0.13144,0.145699,0.152079,0.0142594,0.00638,0.0206394,completed
22,malleable,0.140707,0.152079,0.158459,0.0113729,0.00638,0.0177529,completed
23,malleable,0.14227,0.158459,0.164839,0.0161893,0.00638,0.0225693,completed
24,malleable,0.147377,0.164839,0.171219,0.017462,0.00638,0.023842,completed
25,malleable,0.150274,0.171219,0.177599,0.0209452,0.00638,0.0273252,completed
26,malleable,0.159735,0.177599,0.183979,0.017864,0.00638,0.024244,completed
27,malleable,0.184672,0.184672,0.191052,0,0.00638,0.00638,completed
28,malleable,0.185771,0.191052,0.197432,0.0052814,0.00638,0.0116614,completed
29,malleable,0.196026,0.197432,0.203812,0.00140628,0.00638,0.00778628,completed
30,malleable,0.205864,0.205864,0.212244,0,0.00638,0.00638,completed
31,malleable,0.218999,0.218999,0.225379,0,0.00638,0.00638,completed
32,malleable,0.226621,0.226621,0.233001,0,0.00638,0.00638,completed
33,malleable,0.226821,0.233001,0.239381,0.00617942,0.00638,0.0125594,completed
34,malleable,0.237965,0.239381,0.245761,0.00141602,0.00638,0.00779602,completed
35,malleable,0.248815,0.248815,0.255195,0,0.00638,0.00638,completed
36,malleable,0.249744,0.255195,0.261575,0.00545063,0.00638,0.0118306,completed
37,malleable,0.257569,0.261575,0.267955,0.00400549,0.00638,0.0103855,completed
38,malleable,0.258722,0.267955,0.274335,0.00923277,0.00638,0.0156128,completed
39,malleable,0.264253,0.274335,0.280715,0.0100821,0.00638,0.0164621,completed
40,malleable,0.274341,0.280715,0.287095,0.00637372,0.00638,0.0127537,completed
41,malleable,0.286518,0.287095,0.293475,0.0005767,0.00638,0.0069567,completed
