Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.02095567,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.02733567,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.03244373,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.038823729999999994,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.03952604,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job2
0.045906039999999995,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.047884,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job3
0.05419959,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job4
0.054264,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.060643999999999997,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.07744028,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job5
0.07928283,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.08382028,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.08956213,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job7
0.09020028,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.09658027999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.14855802,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job8
0.15493802,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.1634945,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job9
0.16987449999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.1732802,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.1796602,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.19259102,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job11
0.19897102,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.20196397,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job12
0.20834397,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.21261034,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job13
0.21364925,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job14
0.21899034,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.22537034,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.22624762,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job15
0.2307713,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job16
0.23262762,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.23900762,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job16
0.25266939,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job17
0.25848126,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job18
0.25904939,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.26133152,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.26542939,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.27180939,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job19
0.28153035,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job20
0.28652902,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job21
0.28791035,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.2894248,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.29429035,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.30067035,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job22
0.30365024,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job23
0.31003024,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job23
0.33128501,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job24
0.33766501,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job24
0.34252708,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job25
0.34659488,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job26
0.34890708,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.35528708,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job26
0.36246433,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job27
0.36884433,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job27
0.37651744,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job28
0.38289744,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job28
0.38810301,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job29
0.39448301,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job29
0.40241844,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job30
0.40879844,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job30
0.42434863,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job31
0.42532189,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job32
0.43072863,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job31
0.43390324,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job33
0.43419394,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job34
0.43425079,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job35
0.43710863,3,3,0,InvocationType.INVOKE_JOB_COMPLETED,[],job32
0.44348863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job33
0.44471007,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job36
0.44986863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job34
0.45440736,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job37
0.45624863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job35
0.45815294,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job38
0.46262863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job36
0.46640627,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job39
0.46900863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job37
0.47074397,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job40
0.47538863,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job38
0.48176863,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job39
0.48814863,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job40
0.50885333,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job41
0.51523333,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job41
0.52253633,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job42
0.52891633,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job42
0.5358868,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job43
0.5422668,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job43
0.5428862,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job44
0.5492662,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job44
0.54970062,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job45
0.55608062,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job45
0.57211763,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job46
0.5784976300000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job46
0.59683976,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job47
0.6032197600000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job47
0.60517074,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job48
0.61103082,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job49
0.6115507400000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job48
0.6179307400000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job49
0.6391938100000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job50
0.64007505,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job51
0.6455738100000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job50
0.6519538100000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job51
0.6523688900000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job52
0.65771948,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job53
0.6587488900000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job52
0.66179444,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job54
0.66188718,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job55
0.6651288900000001,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job53
0.6715088900000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job54
0.67618387,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job56
0.6778888900000001,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job55
0.67988039,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job57
0.6831075,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job58
0.6842688900000001,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job56
0.6906488900000002,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job57
0.6970288900000002,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job58
0.7364719200000001,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job59
0.7428519200000001,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job59
0.74336706,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job60
0.74643183,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job61
0.74852738,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job62
