ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00050204,0.00050204,0.00688204,0,0.00638,0.00638,completed
1,malleable,0.00057151,0.00688204,0.013262,0.00631053,0.00638,0.0126905,completed
2,malleable,0.00314952,0.013262,0.019642,0.0101125,0.00638,0.0164925,completed
3,malleable,0.00338384,0.019642,0.026022,0.0162582,0.00638,0.0226382,completed
4,malleable,0.00920106,0.026022,0.032402,0.016821,0.00638,0.023201,completed
5,malleable,0.00926653,0.032402,0.038782,0.0231355,0.00638,0.0295155,completed
6,malleable,0.0104601,0.038782,0.045162,0.0283219,0.00638,0.034702,completed
7,malleable,0.017087,0.045162,0.051542,0.028075,0.00638,0.034455,completed
8,malleable,0.0218805,0.051542,0.057922,0.0296615,0.00638,0.0360415,completed
9,malleable,0.027241,0.057922,0.064302,0.030681,0.00638,0.037061,completed
10,malleable,0.0277359,-1,0.0277359,-1,1.02774,0,killed
11,malleable,0.0280991,-1,0.0280991,-1,1.0281,0,killed
12,malleable,0.0288901,-1,0.0288901,-1,1.02889,0,killed
13,malleable,0.0311438,-1,0.0311438,-1,1.03114,0,killed
14,malleable,0.0345323,0.064302,0.070682,0.0297697,0.00638,0.0361497,completed
15,malleable,0.0350967,-1,0.0350967,-1,1.0351,0,killed
16,malleable,0.0378648,-1,0.0378648,-1,1.03786,0,killed
17,malleable,0.0392075,0.070682,0.077062,0.0314745,0.00638,0.0378546,completed
18,malleable,0.0421203,-1,0.0421203,-1,1.04212,0,killed
19,malleable,0.0424006,-1,0.0424006,-1,1.0424,0,killed
20,malleable,0.0548662,0.077062,0.083442,0.0221958,0.00638,0.0285758,completed
21,malleable,0.0556001,0.083442,0.089822,0.027842,0.00638,0.034222,completed
22,malleable,0.0602329,0.089822,0.096202,0.0295891,0.00638,0.0359691,completed
23,malleable,0.0632223,-1,0.0632223,-1,1.06322,0,killed
24,malleable,0.0636306,-1,0.0636306,-1,1.06363,0,killed
25,malleable,0.0643809,0.096202,0.102582,0.0318211,0.00638,0.0382011,completed
26,malleable,0.0679756,-1,0.0679756,-1,1.06798,0,killed
27,malleable,0.0687521,-1,0.0687521,-1,1.06875,0,killed
28,malleable,0.0692816,-1,0.0692816,-1,1.06928,0,killed
29,malleable,0.0713899,0.102582,0.108962,0.0311921,0.00638,0.0375721,completed
30,malleable,0.0733074,-1,0.0733074,-1,1.07331,0,killed
31,malleable,0.0749062,-1,0.0749062,-1,1.07491,0,killed
32,malleable,0.0753744,-1,0.0753744,-1,1.07537,0,killed
33,malleable,0.078,0.108962,0.115342,0.030962,0.00638,0.037342,completed
34,malleable,0.0788612,-1,0.0788612,-1,1.07886,0,killed
35,malleable,0.0809469,-1,0.0809469,-1,1.08095,0,killed
36,malleable,0.0826614,-1,0.0826614,-1,1.08266,0,killed
37,malleable,0.085828,0.115342,0.121722,0.029514,0.00638,0.035894,completed
38,malleable,0.086371,-1,0.086371,-1,1.08637,0,killed
39,malleable,0.087385,-1,0.087385,-1,1.08738,0,killed
40,malleable,0.0957357,0.121722,0.128102,0.0259863,0.00638,0.0323663,completed
41,malleable,0.105618,0.128102,0.134482,0.0224844,0.00638,0.0288643,completed
42,malleable,0.106805,0.134482,0.140862,0.0276767,0.00638,0.0340567,completed
43,malleable,0.111251,0.140862,0.147242,0.0296115,0.00638,0.0359915,completed
44,malleable,0.112418,-1,0.112418,-1,1.11242,0,killed
45,malleable,0.11406,-1,0.11406,-1,1.11406,0,killed
46,malleable,0.11766,0.147242,0.153622,0.0295824,0.00638,0.0359624,completed
47,malleable,0.11825,-1,0.11825,-1,1.11825,0,killed
48,malleable,0.120742,-1,0.120742,-1,1.12074,0,killed
49,malleable,0.124416,0.153622,0.160002,0.0292058,0.00638,0.0355858,completed
50,malleable,0.136228,0.160002,0.166382,0.0237743,0.00638,0.0301543,completed
51,malleable,0.138929,0.166382,0.172762,0.0274533,0.00638,0.0338333,completed
52,malleable,0.142625,0.172762,0.179142,0.0301369,0.00638,0.0365169,completed
53,malleable,0.150572,0.179142,0.185522,0.0285704,0.00638,0.0349504,completed
54,malleable,0.152643,-1,0.152643,-1,1.15264,0,killed
55,malleable,0.159063,0.185522,0.191902,0.0264586,0.00638,0.0328386,completed
56,malleable,0.159486,-1,0.159486,-1,1.15949,0,killed
57,malleable,0.163185,0.191902,0.198282,0.0287169,0.00638,0.0350969,completed
58,malleable,0.171655,0.198282,0.204662,0.0266272,0.00638,0.0330072,completed
59,malleable,0.172113,-1,0.172113,-1,1.17211,0,killed
60,malleable,0.172365,-1,0.172365,-1,1.17237,0,killed
61,malleable,0.18282,0.204662,0.211042,0.0218417,0.00638,0.0282217,completed
62,malleable,0.187423,0.211042,0.217422,0.0236187,0.00638,0.0299987,completed
63,malleable,0.188504,0.217422,0.223802,0.0289177,0.00638,0.0352977,completed
64,malleable,0.189616,-1,0.189616,-1,1.18962,0,killed
65,malleable,0.191531,-1,0.191531,-1,1.19153,0,killed
66,malleable,0.192112,0.223802,0.230182,0.0316904,0.00638,0.0380704,completed
67,malleable,0.195745,-1,0.195745,-1,1.19575,0,killed
68,malleable,0.199243,0.230182,0.236562,0.0309387,0.00638,0.0373187,completed
69,malleable,0.201045,-1,0.201045,-1,1.20105,0,killed
70,malleable,0.202382,-1,0.202382,-1,1.20238,0,killed
71,malleable,0.202636,-1,0.202636,-1,1.20264,0,killed
72,malleable,0.20276,-1,0.20276,-1,1.20276,0,killed
73,malleable,0.208305,0.236562,0.242942,0.0282566,0.00638,0.0346366,completed
74,malleable,0.210748,-1,0.210748,-1,1.21075,0,killed
75,malleable,0.218866,0.242942,0.249322,0.0240755,0.00638,0.0304555,completed
76,malleable,0.221329,0.249322,0.255702,0.0279934,0.00638,0.0343734,completed
77,malleable,0.223762,-1,0.223762,-1,1.22376,0,killed
78,malleable,0.224179,0.255702,0.262082,0.0315229,0.00638,0.0379029,completed
79,malleable,0.227351,-1,0.227351,-1,1.22735,0,killed
80,malleable,0.230508,0.262082,0.268462,0.0315745,0.00638,0.0379545,completed
81,malleable,0.231102,-1,0.231102,-1,1.2311,0,killed
82,malleable,0.231263,-1,0.231263,-1,1.23126,0,killed
83,malleable,0.233094,-1,0.233094,-1,1.23309,0,killed
84,malleable,0.234614,-1,0.234614,-1,1.23461,0,killed
85,malleable,0.238606,0.268462,0.274842,0.0298556,0.00638,0.0362356,completed
86,malleable,0.241882,-1,0.241882,-1,1.24188,0,killed
87,malleable,0.242764,-1,0.242764,-1,1.24276,0,killed
88,malleable,0.244081,0.274842,0.281222,0.0307612,0.00638,0.0371412,completed
89,malleable,0.245152,-1,0.245152,-1,1.24515,0,killed
90,malleable,0.24536,-1,0.24536,-1,1.24536,0,killed
91,malleable,0.24585,-1,0.24585,-1,1.24585,0,killed
92,malleable,0.248287,-1,0.248287,-1,1.24829,0,killed
93,malleable,0.2484,-1,0.2484,-1,1.2484,0,killed
94,malleable,0.248939,-1,0.248939,-1,1.24894,0,killed
95,malleable,0.249545,0.281222,0.287602,0.0316771,0.00638,0.0380571,completed
96,malleable,0.249559,-1,0.249559,-1,1.24956,0,killed
97,malleable,0.252733,-1,0.252733,-1,1.25273,0,killed
