ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00288874,0.00288874,0.00926874,0,0.00638,0.00638,completed
1,malleable,0.00539689,0.00926874,0.0156487,0.00387185,0.00638,0.0102518,completed
2,malleable,0.00898524,0.0156487,0.0220287,0.0066635,0.00638,0.0130435,completed
3,malleable,0.0099168,0.0220287,0.0284087,0.0121119,0.00638,0.0184919,completed
4,malleable,0.0122853,0.0284087,0.0347887,0.0161235,0.00638,0.0225035,completed
5,malleable,0.0133701,0.0347887,0.0411687,0.0214186,0.00638,0.0277986,completed
6,malleable,0.0134594,0.0411687,0.0475487,0.0277093,0.00638,0.0340893,completed
7,malleable,0.0138437,-1,0.0138437,-1,1.01384,0,killed
8,malleable,0.020832,0.0475487,0.0539287,0.0267167,0.00638,0.0330967,completed
9,malleable,0.0216722,-1,0.0216722,-1,1.02167,0,killed
10,malleable,0.0263553,0.0539287,0.0603087,0.0275734,0.00638,0.0339534,completed
11,malleable,0.0267903,-1,0.0267903,-1,1.02679,0,killed
12,malleable,0.0284384,0.0603087,0.0666887,0.0318703,0.00638,0.0382503,completed
13,malleable,0.0329886,-1,0.0329886,-1,1.03299,0,killed
14,malleable,0.0333984,-1,0.0333984,-1,1.0334,0,killed
15,malleable,0.0426544,0.0666887,0.0730687,0.0240344,0.00638,0.0304144,completed
16,malleable,0.0437662,0.0730687,0.0794487,0.0293025,0.00638,0.0356825,completed
17,malleable,0.0475373,-1,0.0475373,-1,1.04754,0,killed
18,malleable,0.0488134,0.0794487,0.0858287,0.0306353,0.00638,0.0370153,completed
19,malleable,0.0496843,-1,0.0496843,-1,1.04968,0,killed
20,malleable,0.0513735,-1,0.0513735,-1,1.05137,0,killed
21,malleable,0.0539724,0.0858287,0.0922087,0.0318564,0.00638,0.0382364,completed
22,malleable,0.0540946,-1,0.0540946,-1,1.05409,0,killed
23,malleable,0.0557556,-1,0.0557556,-1,1.05576,0,killed
24,malleable,0.0584319,-1,0.0584319,-1,1.05843,0,killed
25,malleable,0.0584757,-1,0.0584757,-1,1.05848,0,killed
26,malleable,0.0612872,0.0922087,0.0985887,0.0309215,0.00638,0.0373015,completed
