ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00040597,0.00040597,0.00678597,0,0.00638,0.00638,completed
1,malleable,0.00107568,0.00678597,0.013166,0.00571029,0.00638,0.0120903,completed
2,malleable,0.00211569,0.013166,0.019546,0.0110503,0.00638,0.0174303,completed
3,malleable,0.00437179,0.019546,0.025926,0.0151742,0.00638,0.0215542,completed
4,malleable,0.00511034,0.025926,0.032306,0.0208156,0.00638,0.0271956,completed
5,malleable,0.0242615,0.032306,0.038686,0.00804449,0.00638,0.0144245,completed
6,malleable,0.0244167,0.038686,0.045066,0.0142693,0.00638,0.0206493,completed
7,malleable,0.0307254,0.045066,0.051446,0.0143406,0.00638,0.0207206,completed
8,malleable,0.0390922,0.051446,0.057826,0.0123538,0.00638,0.0187338,completed
9,malleable,0.04311,0.057826,0.064206,0.014716,0.00638,0.021096,completed
10,malleable,0.0459948,0.064206,0.070586,0.0182112,0.00638,0.0245912,completed
11,malleable,0.0475627,0.070586,0.076966,0.0230233,0.00638,0.0294033,completed
12,malleable,0.0483744,0.076966,0.083346,0.0285916,0.00638,0.0349716,completed
13,malleable,0.0499409,-1,0.0499409,-1,1.04994,0,killed
14,malleable,0.0564803,0.083346,0.089726,0.0268656,0.00638,0.0332456,completed
15,malleable,0.061827,0.089726,0.096106,0.0278989,0.00638,0.0342789,completed
16,malleable,0.0636747,-1,0.0636747,-1,1.06367,0,killed
17,malleable,0.0641637,-1,0.0641637,-1,1.06416,0,killed
18,malleable,0.0672804,0.096106,0.102486,0.0288256,0.00638,0.0352056,completed
19,malleable,0.0808368,0.102486,0.108866,0.0216492,0.00638,0.0280292,completed
20,malleable,0.0810496,0.108866,0.115246,0.0278164,0.00638,0.0341964,completed
21,malleable,0.0811063,-1,0.0811063,-1,1.08111,0,killed
22,malleable,0.0813213,-1,0.0813213,-1,1.08132,0,killed
23,malleable,0.083247,-1,0.083247,-1,1.08325,0,killed
24,malleable,0.0962807,0.115246,0.121626,0.0189652,0.00638,0.0253452,completed
25,malleable,0.102009,0.121626,0.128006,0.0196173,0.00638,0.0259973,completed
26,malleable,0.113721,0.128006,0.134386,0.0142853,0.00638,0.0206653,completed
27,malleable,0.122031,0.134386,0.140766,0.0123554,0.00638,0.0187354,completed
28,malleable,0.135974,0.140766,0.147146,0.00479177,0.00638,0.0111718,completed
29,malleable,0.136652,0.147146,0.153526,0.0104938,0.00638,0.0168738,completed
30,malleable,0.147199,0.153526,0.159906,0.0063273,0.00638,0.0127073,completed
31,malleable,0.148699,0.159906,0.166286,0.0112065,0.00638,0.0175865,completed
32,malleable,0.149797,0.166286,0.172666,0.016489,0.00638,0.022869,completed
33,malleable,0.149882,0.172666,0.179046,0.022784,0.00638,0.029164,completed
34,malleable,0.154244,0.179046,0.185426,0.0248024,0.00638,0.0311824,completed
35,malleable,0.158225,0.185426,0.191806,0.0272009,0.00638,0.0335809,completed
