ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00598614,0.00598614,0.0123661,0,0.00638,0.00638,completed
1,malleable,0.015051,0.015051,0.021431,0,0.00638,0.00638,completed
2,malleable,0.0154896,0.021431,0.027811,0.00594131,0.00638,0.0123213,completed
3,malleable,0.0156127,0.027811,0.0341909,0.0121983,0.00638,0.0185783,completed
4,malleable,0.016375,0.0341909,0.040571,0.0178159,0.00638,0.0241959,completed
5,malleable,0.0245949,0.040571,0.0469509,0.0159761,0.00638,0.022356,completed
6,malleable,0.0251784,0.0469509,0.0533309,0.0217725,0.00638,0.0281525,completed
7,malleable,0.0321145,0.0533309,0.0597109,0.0212165,0.00638,0.0275965,completed
8,malleable,0.0321478,0.0597109,0.0660909,0.0275631,0.00638,0.0339431,completed
9,malleable,0.0341161,-1,0.0341161,-1,1.03412,0,killed
10,malleable,0.0358013,0.0660909,0.0724709,0.0302897,0.00638,0.0366697,completed
11,malleable,0.0400786,-1,0.0400786,-1,1.04008,0,killed
12,malleable,0.0426448,0.0724709,0.078851,0.0298261,0.00638,0.0362062,completed
13,malleable,0.0429652,-1,0.0429652,-1,1.04297,0,killed
14,malleable,0.0454232,-1,0.0454232,-1,1.04542,0,killed
15,malleable,0.0586404,0.078851,0.0852309,0.0202106,0.00638,0.0265906,completed
16,malleable,0.069578,0.0852309,0.0916109,0.0156529,0.00638,0.0220329,completed
17,malleable,0.0727637,0.0916109,0.0979909,0.0188472,0.00638,0.0252272,completed
18,malleable,0.0763307,0.0979909,0.104371,0.0216603,0.00638,0.0280403,completed
19,malleable,0.0781248,0.104371,0.110751,0.0262461,0.00638,0.0326261,completed
20,malleable,0.0933024,0.110751,0.117131,0.0174486,0.00638,0.0238286,completed
21,malleable,0.110078,0.117131,0.123511,0.00705259,0.00638,0.0134326,completed
22,malleable,0.115028,0.123511,0.129891,0.00848315,0.00638,0.0148632,completed
23,malleable,0.11603,0.129891,0.136271,0.0138609,0.00638,0.0202409,completed
24,malleable,0.119519,0.136271,0.142651,0.0167517,0.00638,0.0231317,completed
25,malleable,0.130789,0.142651,0.149031,0.0118618,0.00638,0.0182418,completed
26,malleable,0.133068,0.149031,0.155411,0.0159628,0.00638,0.0223428,completed
27,malleable,0.134739,0.155411,0.161791,0.0206718,0.00638,0.0270518,completed
28,malleable,0.148618,0.161791,0.168171,0.0131726,0.00638,0.0195526,completed
29,malleable,0.15276,0.168171,0.174551,0.015411,0.00638,0.021791,completed
30,malleable,0.161897,0.174551,0.180931,0.0126541,0.00638,0.0190341,completed
31,malleable,0.171524,0.180931,0.187311,0.00940659,0.00638,0.0157866,completed
32,malleable,0.178322,0.187311,0.193691,0.00898865,0.00638,0.0153687,completed
33,malleable,0.183249,0.193691,0.200071,0.0104423,0.00638,0.0168223,completed
34,malleable,0.184482,0.200071,0.206451,0.0155887,0.00638,0.0219687,completed
35,malleable,0.200119,0.206451,0.212831,0.00633179,0.00638,0.0127118,completed
36,malleable,0.20037,0.212831,0.219211,0.0124608,0.00638,0.0188408,completed
37,malleable,0.204468,0.219211,0.225591,0.014743,0.00638,0.021123,completed
38,malleable,0.215137,0.225591,0.231971,0.0104544,0.00638,0.0168344,completed
