ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.487908,0.487908,0.494288,0,0.00638,0.00638,completed
1,malleable,0.861966,0.861966,0.868346,0,0.00638,0.00638,completed
2,malleable,0.870803,0.870803,0.877183,0,0.00638,0.00638,completed
3,malleable,0.89078,0.89078,0.89716,0,0.00638,0.00638,completed
4,malleable,1.03294,1.03294,1.03932,0,0.00638,0.00638,completed
5,malleable,1.23332,1.23332,1.2397,0,0.00638,0.00638,completed
6,malleable,1.55573,1.55573,1.56211,0,0.00638,0.00638,completed
7,malleable,1.56398,1.56398,1.57036,0,0.00638,0.00638,completed
8,malleable,1.70718,1.70718,1.71356,0,0.00638,0.00638,completed
9,malleable,1.83171,1.83171,1.83809,0,0.00638,0.00638,completed
10,malleable,1.98243,1.98243,1.98881,0,0.00638,0.00638,completed
11,malleable,1.99882,1.99882,2.0052,0,0.00638,0.00638,completed
12,malleable,2.3308,2.3308,2.33718,4.44089e-16,0.00638,0.00638,completed
13,malleable,2.50381,2.50381,2.51019,0,0.00638,0.00638,completed
14,malleable,2.53726,2.53726,2.54364,0,0.00638,0.00638,completed
15,malleable,2.90047,2.90047,2.90685,0,0.00638,0.00638,completed
16,malleable,3.09357,3.09357,3.09995,0,0.00638,0.00638,completed
17,malleable,3.10648,3.10648,3.11286,0,0.00638,0.00638,completed
18,malleable,3.56141,3.56141,3.56779,0,0.00638,0.00638,completed
19,malleable,3.70833,3.70833,3.71471,0,0.00638,0.00638,completed
20,malleable,3.75146,3.75146,3.75784,0,0.00638,0.00638,completed
21,malleable,3.80398,3.80398,3.81036,0,0.00638,0.00638,completed
22,malleable,4.07263,4.07263,4.07901,0,0.00638,0.00638,completed
23,malleable,4.6194,4.6194,4.62578,0,0.00638,0.00638,completed
24,malleable,4.63597,4.63597,4.64235,0,0.00638,0.00638,completed
25,malleable,4.64497,4.64497,4.65135,0,0.00638,0.00638,completed
26,malleable,5.01544,5.01544,5.02182,8.88178e-16,0.00638,0.00638,completed
27,malleable,5.0991,5.0991,5.10548,0,0.00638,0.00638,completed
28,malleable,5.48281,5.48281,5.48919,0,0.00638,0.00638,completed
29,malleable,5.52985,5.52985,5.53623,0,0.00638,0.00638,completed
30,malleable,5.61091,5.61091,5.61729,0,0.00638,0.00638,completed
31,malleable,5.75327,5.75327,5.75965,0,0.00638,0.00638,completed
32,malleable,5.91434,5.91434,5.92072,0,0.00638,0.00638,completed
33,malleable,6.10694,6.10694,6.11332,8.88178e-16,0.00638,0.00638,completed
34,malleable,6.49833,6.49833,6.50471,0,0.00638,0.00638,completed
35,malleable,6.55558,6.55558,6.56196,0,0.00638,0.00638,completed
36,malleable,6.70109,6.70109,6.70747,0,0.00638,0.00638,completed
37,malleable,6.92104,6.92104,6.92742,0,0.00638,0.00638,completed
38,malleable,7.04938,7.04938,7.05576,8.88178e-16,0.00638,0.00638,completed
39,malleable,7.20543,7.20543,7.21181,0,0.00638,0.00638,completed
40,malleable,7.50634,7.50634,7.51272,0,0.00638,0.00638,completed
41,malleable,7.70968,7.70968,7.71606,0,0.00638,0.00638,completed
42,malleable,8.71608,8.71608,8.72246,0,0.00638,0.00638,completed
43,malleable,8.77787,8.77787,8.78425,0,0.00638,0.00638,completed
