ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00277248,0.00277248,0.00915248,0,0.00638,0.00638,completed
1,malleable,0.0030622,0.00915248,0.0155325,0.00609028,0.00638,0.0124703,completed
2,malleable,0.0160015,0.0160015,0.0223815,0,0.00638,0.00638,completed
3,malleable,0.0195867,0.0223815,0.0287615,0.00279478,0.00638,0.00917478,completed
4,malleable,0.0346609,0.0346609,0.0410409,0,0.00638,0.00638,completed
5,malleable,0.0360848,0.0410409,0.0474209,0.00495604,0.00638,0.011336,completed
6,malleable,0.0384072,0.0474209,0.0538009,0.00901365,0.00638,0.0153936,completed
7,malleable,0.0459628,0.0538009,0.0601809,0.00783805,0.00638,0.014218,completed
8,malleable,0.0528058,0.0601809,0.0665609,0.00737506,0.00638,0.0137551,completed
9,malleable,0.0574897,0.0665609,0.0729409,0.00907119,0.00638,0.0154512,completed
10,malleable,0.0730772,0.0730772,0.0794572,-1.38778e-17,0.00638,0.00638,completed
11,malleable,0.0759384,0.0794572,0.0858372,0.00351878,0.00638,0.00989878,completed
12,malleable,0.0780913,0.0858372,0.0922172,0.00774588,0.00638,0.0141259,completed
13,malleable,0.0847977,0.0922172,0.0985972,0.0074195,0.00638,0.0137995,completed
14,malleable,0.0856552,0.0985972,0.104977,0.012942,0.00638,0.019322,completed
15,malleable,0.0870228,0.104977,0.111357,0.0179544,0.00638,0.0243344,completed
16,malleable,0.104097,0.111357,0.117737,0.00726043,0.00638,0.0136404,completed
17,malleable,0.111087,0.117737,0.124117,0.00664998,0.00638,0.01303,completed
18,malleable,0.137096,0.137096,0.143476,0,0.00638,0.00638,completed
19,malleable,0.138045,0.143476,0.149856,0.00543131,0.00638,0.0118113,completed
20,malleable,0.138954,0.149856,0.156236,0.0109018,0.00638,0.0172818,completed
21,malleable,0.149038,0.156236,0.162616,0.00719754,0.00638,0.0135775,completed
22,malleable,0.154262,0.162616,0.168996,0.00835359,0.00638,0.0147336,completed
23,malleable,0.156936,0.168996,0.175376,0.0120596,0.00638,0.0184396,completed
24,malleable,0.166669,0.175376,0.181756,0.00870657,0.00638,0.0150866,completed
25,malleable,0.169136,0.181756,0.188136,0.0126201,0.00638,0.0190001,completed
26,malleable,0.174383,0.188136,0.194516,0.0137524,0.00638,0.0201324,completed
27,malleable,0.175155,0.194516,0.200896,0.0193607,0.00638,0.0257407,completed
28,malleable,0.181216,0.200896,0.207276,0.0196802,0.00638,0.0260602,completed
29,malleable,0.18675,0.207276,0.213656,0.0205263,0.00638,0.0269063,completed
30,malleable,0.189641,0.213656,0.220036,0.0240153,0.00638,0.0303953,completed
31,malleable,0.193774,0.220036,0.226416,0.0262614,0.00638,0.0326414,completed
32,malleable,0.194655,0.226416,0.232796,0.0317606,0.00638,0.0381406,completed
33,malleable,0.19596,-1,0.19596,-1,1.19596,0,killed
34,malleable,0.201865,0.232796,0.239176,0.0309307,0.00638,0.0373107,completed
35,malleable,0.210349,0.239176,0.245556,0.0288271,0.00638,0.0352071,completed
36,malleable,0.21148,-1,0.21148,-1,1.21148,0,killed
37,malleable,0.215678,0.245556,0.251936,0.0298774,0.00638,0.0362574,completed
