ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,malleable,0.00214268,0.00214268,0.00852268,0,0.00638,0.00638,completed
1,malleable,0.00286792,0.00852268,0.0149027,0.00565476,0.00638,0.0120348,completed
2,malleable,0.00524935,0.0149027,0.0212827,0.00965333,0.00638,0.0160333,completed
3,malleable,0.00930105,0.0212827,0.0276627,0.0119816,0.00638,0.0183616,completed
4,malleable,0.016183,0.0276627,0.0340427,0.0114797,0.00638,0.0178597,completed
5,malleable,0.0167178,0.0340427,0.0404227,0.0173248,0.00638,0.0237048,completed
6,malleable,0.0183169,0.0404227,0.0468027,0.0221058,0.00638,0.0284858,completed
7,malleable,0.0184746,0.0468027,0.0531827,0.0283281,0.00638,0.0347081,completed
8,malleable,0.0207118,-1,0.0207118,-1,1.02071,0,killed
9,malleable,0.0233494,0.0531827,0.0595627,0.0298333,0.00638,0.0362133,completed
10,malleable,0.0234434,-1,0.0234434,-1,1.02344,0,killed
11,malleable,0.0244401,-1,0.0244401,-1,1.02444,0,killed
12,malleable,0.0258955,-1,0.0258955,-1,1.0259,0,killed
13,malleable,0.0275769,-1,0.0275769,-1,1.02758,0,killed
14,malleable,0.0298608,0.0595627,0.0659427,0.0297019,0.00638,0.0360819,completed
15,malleable,0.029932,-1,0.029932,-1,1.02993,0,killed
16,malleable,0.0300709,-1,0.0300709,-1,1.03007,0,killed
17,malleable,0.0306868,-1,0.0306868,-1,1.03069,0,killed
18,malleable,0.0330319,-1,0.0330319,-1,1.03303,0,killed
19,malleable,0.033628,-1,0.033628,-1,1.03363,0,killed
20,malleable,0.0367167,0.0659427,0.0723227,0.029226,0.00638,0.035606,completed
21,malleable,0.0405053,0.0723227,0.0787027,0.0318174,0.00638,0.0381973,completed
22,malleable,0.0480017,0.0787027,0.0850827,0.030701,0.00638,0.037081,completed
23,malleable,0.051007,-1,0.051007,-1,1.05101,0,killed
24,malleable,0.054599,0.0850827,0.0914627,0.0304837,0.00638,0.0368637,completed
25,malleable,0.0549876,-1,0.0549876,-1,1.05499,0,killed
26,malleable,0.055898,-1,0.055898,-1,1.0559,0,killed
27,malleable,0.0578362,-1,0.0578362,-1,1.05784,0,killed
28,malleable,0.0579833,-1,0.0579833,-1,1.05798,0,killed
29,malleable,0.0596056,0.0914627,0.0978427,0.0318571,0.00638,0.0382371,completed
30,malleable,0.0608022,-1,0.0608022,-1,1.0608,0,killed
31,malleable,0.0635692,-1,0.0635692,-1,1.06357,0,killed
32,malleable,0.0683785,0.0978427,0.104223,0.0294642,0.00638,0.0358442,completed
33,malleable,0.068734,-1,0.068734,-1,1.06873,0,killed
34,malleable,0.0712417,-1,0.0712417,-1,1.07124,0,killed
35,malleable,0.0718542,-1,0.0718542,-1,1.07185,0,killed
36,malleable,0.0778398,0.104223,0.110603,0.0263829,0.00638,0.0327629,completed
37,malleable,0.0786063,-1,0.0786063,-1,1.07861,0,killed
38,malleable,0.0905061,0.110603,0.116983,0.0200966,0.00638,0.0264766,completed
39,malleable,0.0910507,0.116983,0.123363,0.025932,0.00638,0.032312,completed
40,malleable,0.0971178,0.123363,0.129743,0.0262449,0.00638,0.0326249,completed
41,malleable,0.100202,0.129743,0.136123,0.0295409,0.00638,0.0359209,completed
42,malleable,0.1021,-1,0.1021,-1,1.1021,0,killed
43,malleable,0.10419,-1,0.10419,-1,1.10419,0,killed
44,malleable,0.105861,0.136123,0.142503,0.0302617,0.00638,0.0366417,completed
45,malleable,0.108121,-1,0.108121,-1,1.10812,0,killed
46,malleable,0.108364,-1,0.108364,-1,1.10836,0,killed
47,malleable,0.110812,0.142503,0.148883,0.031691,0.00638,0.038071,completed
48,malleable,0.112693,-1,0.112693,-1,1.11269,0,killed
49,malleable,0.112715,-1,0.112715,-1,1.11272,0,killed
50,malleable,0.113154,-1,0.113154,-1,1.11315,0,killed
51,malleable,0.113892,-1,0.113892,-1,1.11389,0,killed
52,malleable,0.115323,-1,0.115323,-1,1.11532,0,killed
53,malleable,0.120531,0.148883,0.155263,0.0283517,0.00638,0.0347317,completed
54,malleable,0.120922,-1,0.120922,-1,1.12092,0,killed
55,malleable,0.121784,-1,0.121784,-1,1.12178,0,killed
56,malleable,0.122343,-1,0.122343,-1,1.12234,0,killed
57,malleable,0.122755,-1,0.122755,-1,1.12276,0,killed
58,malleable,0.125843,0.155263,0.161643,0.0294195,0.00638,0.0357995,completed
59,malleable,0.126523,-1,0.126523,-1,1.12652,0,killed
60,malleable,0.133621,0.161643,0.168023,0.0280219,0.00638,0.0344019,completed
61,malleable,0.134586,-1,0.134586,-1,1.13459,0,killed
62,malleable,0.13464,-1,0.13464,-1,1.13464,0,killed
63,malleable,0.135258,-1,0.135258,-1,1.13526,0,killed
64,malleable,0.136338,0.168023,0.174403,0.0316847,0.00638,0.0380647,completed
65,malleable,0.139426,-1,0.139426,-1,1.13943,0,killed
66,malleable,0.140038,-1,0.140038,-1,1.14004,0,killed
67,malleable,0.144902,0.174403,0.180783,0.0295002,0.00638,0.0358802,completed
68,malleable,0.147603,-1,0.147603,-1,1.1476,0,killed
69,malleable,0.149815,0.180783,0.187163,0.0309678,0.00638,0.0373478,completed
70,malleable,0.152413,-1,0.152413,-1,1.15241,0,killed
71,malleable,0.154178,-1,0.154178,-1,1.15418,0,killed
72,malleable,0.160667,0.187163,0.193543,0.0264954,0.00638,0.0328754,completed
73,malleable,0.161311,-1,0.161311,-1,1.16131,0,killed
74,malleable,0.16471,0.193543,0.199923,0.028833,0.00638,0.035213,completed
75,malleable,0.164946,-1,0.164946,-1,1.16495,0,killed
76,malleable,0.167777,-1,0.167777,-1,1.16778,0,killed
77,malleable,0.168234,0.199923,0.206303,0.0316884,0.00638,0.0380684,completed
78,malleable,0.171259,-1,0.171259,-1,1.17126,0,killed
79,malleable,0.172103,-1,0.172103,-1,1.1721,0,killed
80,malleable,0.178608,0.206303,0.212683,0.0276942,0.00638,0.0340742,completed
81,malleable,0.184633,0.212683,0.219063,0.0280498,0.00638,0.0344298,completed
82,malleable,0.186269,-1,0.186269,-1,1.18627,0,killed
83,malleable,0.189926,0.219063,0.225443,0.0291365,0.00638,0.0355165,completed
84,malleable,0.194436,0.225443,0.231823,0.0310065,0.00638,0.0373865,completed
85,malleable,0.196611,-1,0.196611,-1,1.19661,0,killed
86,malleable,0.198528,-1,0.198528,-1,1.19853,0,killed
87,malleable,0.200751,0.231823,0.238203,0.0310719,0.00638,0.0374519,completed
88,malleable,0.200856,-1,0.200856,-1,1.20086,0,killed
89,malleable,0.205059,-1,0.205059,-1,1.20506,0,killed
90,malleable,0.206542,0.238203,0.244583,0.0316603,0.00638,0.0380403,completed
91,malleable,0.207657,-1,0.207657,-1,1.20766,0,killed
92,malleable,0.207821,-1,0.207821,-1,1.20782,0,killed
93,malleable,0.209673,-1,0.209673,-1,1.20967,0,killed
94,malleable,0.21083,-1,0.21083,-1,1.21083,0,killed
95,malleable,0.213026,0.244583,0.250963,0.0315565,0.00638,0.0379365,completed
96,malleable,0.215276,-1,0.215276,-1,1.21528,0,killed
97,malleable,0.217309,-1,0.217309,-1,1.21731,0,killed
98,malleable,0.218502,-1,0.218502,-1,1.2185,0,killed
99,malleable,0.224849,0.250963,0.257343,0.0261138,0.00638,0.0324938,completed
